time,monitor,analyzer,planner,executor
14.975666046142578,0.362059,0.0,0,0
15.985285758972168,0.157348,0.0,0,0
16.992002487182617,0.186645,0.0,0,0
18.002272844314575,0.412352,0.0,0,0
19.01477575302124,0.208862,0.0,0.0,0.0
20.022736072540283,0.091308,0.0,0.0,0.0
21.02706241607666,0.132263,0.0,0,0
22.032379150390625,0.046204,0.0,0,0
23.03656768798828,0.134155,0.0,0,0
24.04385232925415,0.154052,0.0,0,0
25.052281379699707,0.19342,0.0,0,0
26.0593101978302,0.073425,0.0,0,0
27.06445550918579,0.075622,0.0,0.0,0.0
28.069802284240723,0.05072,0.0,0,0
29.074373722076416,0.098083,0.0,0.0,0.0
30.08073925971985,0.157836,0.0,0,0
31.0869140625,0.175231,0.0,0,0
32.09327530860901,0.085815,0.0,0,0
33.09801363945007,0.060241,0.0,0,0
34.10258078575134,0.063903,0.0,0.0,0.0
35.107035398483276,0.090515,0.0,0,0
36.1107132434845,0.057984,0.0,0,0
37.11544370651245,0.056396,0.0,0,0
38.119813442230225,0.059204,0.0,0.0,0.0
39.124436378479004,0.091064,0.0,0,0
40.13027238845825,0.06903,0.0,0,0
41.13489270210266,0.046204,0.0,0.0,0.0
42.13991975784302,0.07489,0.0,0,0
43.14516854286194,0.242553,0.0,0.038269,0.0
44.15411353111267,0.075561,0.0,0.0,0.0
45.15921115875244,0.118957,0.0,0,0
46.16438102722168,0.040588,0.0,0.0,0.0
47.16900992393494,0.043701,0.0,0,0
48.17319083213806,0.073487,0.0,0.0,0.0
49.1786744594574,0.058227,0.0,0,0
50.182929277420044,0.04065,0.0,0,0
51.1877224445343,0.065125,0.0,0,0
52.19223403930664,0.057861,0.0,0,0
53.196558237075806,0.051208,0.0,0,0
54.20043611526489,0.075073,0.0,0,0
55.20583248138428,0.040588,0.0,0,0
56.2105655670166,0.063232,0.0,0.0,0.0
57.21555304527283,0.055359,0.0,0,0
58.21992468833923,0.052368,0.0,0,0
59.22643828392029,0.070129,0.0,0,0
60.231420278549194,0.065918,0.0,0,0
61.235448122024536,0.064147,0.0,0,0
62.24003314971924,0.044616,0.0,0,0
63.24410605430603,0.11322,0.0,0.0,0.0
64.2491807937622,0.055298,0.0,0,0
65.25366020202637,0.029052,0.0,0,0
