time,monitor,analyzer,planner,executor
17.801533222198486,0.174865,0.0,0.0,0.0
18.809714555740356,0.09143,0.0,0.0,0.0
19.814821481704712,0.141845,0.0,0.0,0.0
20.822021961212158,0.300231,0.0,0,0
21.832019329071045,0.133972,0.0,0,0
22.83891534805298,0.094909,0.0,0.0,0.0
23.844770908355713,0.173889,0.0,0.0,0.0
24.850955724716187,0.055847,0.0,0.0,0.0
25.85514736175537,0.256652,0.0,0,0
26.865636110305786,0.286986,0.0,0.0,0.0
27.87686038017273,0.124267,0.0,0,0
28.88284182548523,0.170593,0.0,0,0
29.88951015472412,0.166016,0.0,0,0
30.895033597946167,0.119506,0.0,0,0
31.899993419647217,0.05603,0.0,0,0
32.90380239486694,0.061767,0.0,0.016663,0.0
33.90888714790344,0.05249,0.0,0,0
34.913208961486816,0.051758,0.0,0,0
35.91676640510559,0.050659,0.0,0,0
36.92200064659119,0.188476,0.0,0,0
37.929598808288574,0.082641,0.0,0,0
38.93409991264343,0.064636,0.0,0,0
39.938140630722046,0.072388,0.0,0.0,0.0
40.94300723075867,0.050049,0.0,0,0
41.94706606864929,0.051087,0.0,0.0,0.0
42.95118427276611,0.079102,0.0,0,0
43.955957651138306,0.040405,0.0,0,0
44.96136736869812,0.074584,0.0,0,0
45.96614933013916,0.117126,0.0,0,0
46.971575021743774,0.094422,0.0,0.0,0.0
47.977277517318726,0.028504,0.0,0,0
48.982625007629395,0.07727,0.0,0,0
49.989503145217896,0.113769,0.0,0,0
50.99451541900635,0.062683,0.0,0.0,0.0
51.99930286407471,0.075501,0.0,0.0,0.0
53.00421214103699,0.059875,0.0,0,0
54.009339332580566,0.071716,0.0,0,0
55.013725996017456,0.056763,0.0,0,0
56.0188627243042,0.043518,0.0,0.0,0.0
57.02358412742615,0.050414,0.0,0.0,0.0
58.0293447971344,0.130676,0.0,0.035461,0.0
59.036827087402344,0.120422,0.0,0,0
60.04157257080078,0.072266,0.0,0,0
61.04651713371277,0.047058,0.027283,0,0
62.05062651634216,0.037842,0.0,0,0
63.054332971572876,0.057556,0.0,0,0
64.05889749526978,0.05133,0.0,0,0
65.06410431861877,0.064086,0.0,0.0,0.0
66.07070541381836,0.159118,0.0,0,0
67.07751369476318,0.064026,0.0,0.0,0.0
68.08220148086548,0.117432,0.0,0,0
69.0871114730835,0.045532,0.0,0,0
70.09126043319702,0.078552,0.0,0,0
71.0958845615387,0.058472,0.0,0.0,0.0
72.10106015205383,0.046326,0.0,0,0
73.10544347763062,0.078613,0.0,0,0
74.1103367805481,0.062683,0.0,0,0
75.11494874954224,0.046325,0.0,0,0
76.11961555480957,0.047241,0.0,0,0
77.12431359291077,0.142578,0.0,0,0
78.13002443313599,0.070495,0.0,0,0
79.1349606513977,0.095336,0.0,0,0
80.13990926742554,0.10022,0.0,0,0
81.14579463005066,0.221618,0.0,0.0,0.0
82.1537504196167,0.047241,0.0,0,0
83.15843224525452,0.061035,0.0,0,0
84.16313219070435,0.083557,0.0,0.0,0.0
85.16860175132751,0.052185,0.0,0.0,0.0
86.17347145080566,0.162475,0.0,0,0
87.17954397201538,0.125182,0.0,0.0,0.0
88.18687272071838,0.088562,0.0,0,0
89.19243311882019,0.072021,0.0,0,0
90.1984715461731,0.234069,0.0,0,0
91.20699548721313,0.092102,0.0,0.0,0.0
92.21301078796387,0.094238,0.0,0,0
93.21958756446838,0.120056,0.0,0,0
94.22559118270874,0.137267,0.0,0,0
95.23161578178406,0.191833,0.0,0,0
96.23956394195557,0.044372,0.0,0,0
97.24457097053528,0.087097,0.0,0,0
98.24975800514221,0.140014,0.0,0.0,0.0
99.25615668296814,0.077271,0.0,0,0
100.26129150390625,0.062744,0.0,0,0
101.26628828048706,0.063354,0.0,0.0,0.0
102.27172493934631,0.116332,0.0,0,0
103.27712941169739,0.135986,0.0,0,0
104.28268957138062,0.060791,0.0,0,0
105.28758764266968,0.135558,0.0,0,0
106.29498243331909,0.092468,0.0,0,0
107.30071783065796,0.116577,0.0,0.0,0.0
108.30606961250305,0.078369,0.0,0,0
109.3106906414032,0.069702,0.0,0,0
110.31580519676208,0.040894,0.0,0,0
111.32067203521729,0.05426,0.0,0.0,0.0
112.32544231414795,0.063964,0.0,0,0
113.33059358596802,0.164184,0.0,0,0
114.33802628517151,0.172913,0.034912,0,0
115.34556007385254,0.270934,0.0,0.0,0.0
116.35689187049866,0.075012,0.0,0,0
117.36255359649658,0.086914,0.0,0,0
118.36816000938416,0.095337,0.0,0,0
119.37405157089233,0.143982,0.0,0,0
120.38128137588501,0.146301,0.0,0.0,0.0
121.3883650302887,0.158386,0.0,0,0
122.39551305770874,0.134277,0.021728,0.0,0.0
123.40251469612122,0.101501,0.0,0,0
124.40931677818298,0.094055,0.0,0,0
125.41448020935059,0.076904,0.0,0,0
126.42020177841187,0.09906,0.0,0,0
127.42584705352783,0.109436,0.0,0,0
128.4310657978058,0.135315,0.0,0,0
129.43799781799316,0.196166,0.0,0,0
130.44677758216858,0.247069,0.0,0,0
131.4545681476593,0.286804,0.0,0,0
132.46394062042236,0.114929,0.0,0,0
133.46937322616577,0.081543,0.0,0,0
134.47537231445312,0.080932,0.0,0,0
135.48076462745667,0.059143,0.0,0,0
136.4858341217041,0.099853,0.0,0,0
137.49137449264526,0.159057,0.0,0,0
138.49882817268372,0.130737,0.0,0,0
139.504563331604,0.079041,0.0,0,0
140.51164937019348,0.309997,0.0,0,0
141.52406215667725,0.068359,0.0,0,0
142.5297966003418,0.060608,0.0,0,0
143.53553676605225,0.142822,0.0,0,0
144.54349374771118,0.109436,0.0,0,0
145.5500626564026,0.135742,0.0,0,0
146.55595445632935,0.066833,0.0,0,0
147.56122398376465,0.095764,0.0,0,0
148.56717109680176,0.168945,0.0,0,0
149.5744879245758,0.112121,0.0,0,0
150.58065032958984,0.073486,0.0,0,0
151.58612394332886,0.065551,0.0,0,0
152.59202122688293,0.257812,0.0,0,0
153.60164499282837,0.309509,0.0,0,0
154.6123650074005,0.075622,0.0,0,0
155.61843919754028,0.074036,0.0,0.0,0.0
156.62521409988403,0.173278,0.0,0,0
157.63282251358032,0.106995,0.0,0,0
158.64047074317932,0.091186,0.0,0.0,0.0
159.6470820903778,0.218933,0.0,0.0,0.0
160.6554615497589,0.072876,0.0,0,0
161.66117453575134,0.070739,0.0,0,0
162.6665780544281,0.100097,0.0,0.0,0.0
163.67214274406433,0.130249,0.0,0,0
164.67787265777588,0.090942,0.0,0.0,0.0
165.6842498779297,0.163024,0.0,0,0
166.69155550003052,0.200316,0.0,0,0
167.69990396499634,0.291381,0.0,0,0
168.70854258537292,0.094238,0.0,0,0
169.71466970443726,0.117004,0.0,0,0
170.72141551971436,0.205139,0.0,0.0,0.0
171.7315592765808,0.087402,0.0,0,0
172.7376835346222,0.065491,0.0,0,0
173.7437961101532,0.078735,0.0,0,0
174.74933862686157,0.104552,0.0,0,0
175.7568371295929,0.259337,0.0,0,0
176.7656102180481,0.066223,0.0,0,0
177.77161240577698,0.295654,0.0,0,0
178.78057861328125,0.098511,0.0,0,0
179.7867877483368,0.24652,0.0,0,0
180.79525780677795,0.105224,0.0,0,0
181.80121207237244,0.168579,0.0,0.0,0.0
182.80884432792664,0.128967,0.0,0.0,0.0
183.81560754776,0.32611,0.0,0,0
184.82918548583984,0.145691,0.0,0.0,0.0
185.83636927604675,0.132751,0.0,0.0,0.0
186.843603849411,0.094239,0.0,0,0
187.85010743141174,0.09497,0.0,0.0,0.0
188.8570511341095,0.288452,0.0,0.0,0.0
189.86890244483948,0.233642,0.0,0.0,0.0
190.8780038356781,0.097961,0.0,0,0
191.884459733963,0.07904,0.0,0.0,0.0
192.89046144485474,0.086731,0.0,0,0
193.896253824234,0.077453,0.0,0,0
194.90253067016602,0.06073,0.0,0.0,0.0
195.9088854789734,0.075256,0.0,0,0
196.91511869430542,0.093811,0.0,0,0
197.92222142219543,0.101562,0.0,0.0,0.0
198.92883014678955,0.102661,0.0,0,0
199.93566513061523,0.106628,0.0,0.0,0.0
200.9424524307251,0.085327,0.0,0,0
201.9487268924713,0.096863,0.0,0,0
202.9548454284668,0.16394,0.0,0.0,0.0
203.96303176879883,0.206969,0.0,0,0
204.97134494781494,0.081726,0.0,0,0
205.97765135765076,0.083618,0.0,0,0
