total_processed,input_rate,image_quality,file_size(kB),current_model,avg_conf,current_boxes,energy_consumption(J),current_cpu,measure_duration(s),current_time,start_time,absolute_time
22,3.5739833800031526,100,166.071,yolov5l,0.48774853425148207,39,13.388882,64.5,0.424573292,0.42304158210754395,53.08063888549805,7.96628475189209
23,3.559493740417646,100,227.463,yolov5l,0.6727425878246626,12,12.7236,61.3,0.31881061099999997,0.317061185836792,53.13199830055237,8.319185256958008
24,3.3083003451414017,100,240.527,yolov5l,0.5269795830051104,12,13.702601,60.6,0.41497738,0.4132542610168457,53.308064222335815,8.774532318115234
25,3.639743576054612,100,295.968,yolov5l,0.6234861741463343,30,12.062225,64.3,0.283743387,0.28225255012512207,53.367825984954834,9.107894897460938
26,3.5792207416021005,100,236.022,yolov5l,0.7887265682220459,10,12.359221,57.5,0.322124388,0.32059812545776367,53.45367932319641,9.491856336593628
27,3.480482830227644,100,158.609,yolov5l,0.6046015719572703,3,12.367095,59.9,0.293546646,0.2916741371154785,53.50904369354248,9.82100510597229
28,3.7132623231834594,100,209.449,yolov5l,0.7720572531223298,5,11.093783,56.1,0.365210213,0.3636436462402344,53.61089825630188,10.216986894607544
29,3.5632978452815025,100,83.184,yolov5l,0.5995148122310638,2,14.908165,60.8,0.46753889299999996,0.46576952934265137,53.81144332885742,10.698712348937988
30,3.805167127366637,100,173.831,yolov5l,0.46723605692386627,12,13.847316,70.2,0.399316077,0.3977973461151123,53.96735715866089,11.130777359008789
31,3.596596725504681,100,133.981,yolov5l,0.7353381415208181,18,12.007293,60.6,0.315759033,0.31401538848876953,54.02452802658081,11.466522693634033
32,3.6188153065521735,100,352.408,yolov5l,0.35246768593788147,1,11.481965,57.5,0.26343250799999995,0.2612786293029785,54.09123373031616,11.781874656677246
33,3.6936830858886913,100,330.515,yolov5l,0.65079665184021,2,12.409209,55.0,0.33791874200000005,0.3360629081726074,54.19655132293701,12.172057390213013
34,3.9360759950600688,100,124.5,yolov5l,0.6693472415208817,6,16.885333,60.9,0.44853446500000005,0.4468710422515869,54.40002632141113,12.642693996429443
35,4.0600786558456585,100,175.247,yolov5l,0.6731004335663535,11,13.062345,67.3,0.356617718,0.35448384284973145,54.513216972351074,13.033184051513672
36,4.33366107332879,100,244.839,yolov5l,0.7594524025917053,5,13.344875,68.1,0.305351293,0.3036975860595703,54.60782217979431,13.381908655166626
37,4.050496135172191,100,296.07,yolov5l,0.8533542454242706,2,12.172088,57.7,0.303174615,0.3015139102935791,54.72012662887573,13.739864826202393
38,3.5284955525239123,100,170.416,yolov5l,0.68724019130071,15,11.578157,60.7,0.273984902,0.27162694931030273,54.786057233810425,14.049799919128418
39,3.542774423155538,100,279.477,yolov5l,0.5097054120372323,17,11.495759,59.4,0.26720806,0.2652256488800049,54.84524464607239,14.36016583442688
40,3.72686415559897,100,249.054,yolov5l,0.5168003683740442,11,12.806364,63.3,0.301216618,0.29912567138671875,54.897518157958984,14.704440116882324
41,3.57954401862843,100,463.585,yolov5l,0.69853675365448,2,13.139248,62.7,0.306212442,0.3049328327178955,54.99713659286499,15.08377981185913
42,3.7119632693317497,100,419.54,yolov5l,0.9034517705440521,2,11.652559,54.7,0.34519789,0.34336352348327637,55.1348078250885,15.4960355758667
43,3.5973303840143034,100,596.917,yolov5l,0.878510594367981,1,15.797201,52.6,0.355385237,0.3542013168334961,55.317612171173096,15.944459676742554
44,3.555770207568366,100,234.783,yolov5l,0.7197190821170807,9,12.798979,58.6,0.308588531,0.3072164058685303,55.40911650657654,16.294975757598877
45,3.3868868462837973,100,182.533,yolov5l,0.9211172163486481,2,11.728913,61.4,0.270102087,0.2687070369720459,55.42502045631409,16.59320855140686
46,3.327467681581226,100,254.003,yolov5l,0.5818652510643005,2,13.541592,70.0,0.315101154,0.31238436698913574,55.50749731063843,16.95174479484558
47,3.3699774816673167,100,306.183,yolov5l,0.6270025223493576,12,12.558745,61.9,0.305492298,0.3038632869720459,55.56675410270691,17.311559200286865
48,3.2187763456725134,100,271.378,yolov5l,0.861218239579882,7,11.423372,57.0,0.29398421,0.29247283935546875,55.608540058135986,17.656555891036987
49,3.246381448799643,100,308.123,yolov5l,0.5874674201011658,30,11.988495,58.1,0.27695399699999995,0.2738778591156006,55.63875985145569,17.983760118484497
50,3.521635114060424,100,355.621,yolov5l,0.6517314910888672,1,12.46237,66.5,0.281310164,0.280059814453125,55.66625499725342,18.320982694625854
51,3.5094579450929153,100,134.393,yolov5l,0.744633158047994,3,11.916473,59.1,0.276284577,0.27441954612731934,55.655924558639526,18.62148642539978
52,3.490210818839491,100,238.849,yolov5l,0.7569168699639184,14,12.793425,69.3,0.326185367,0.3238563537597656,55.733243227005005,18.98724603652954
53,3.4043060278574826,100,354.659,yolov5l,0.7831627205014229,4,11.607209,61.2,0.26105891800000003,0.2589282989501953,55.7512526512146,19.31554651260376
54,3.637366799233691,100,200.118,yolov5l,0.6162941992282868,5,12.19522,59.1,0.27930378299999997,0.27796316146850586,55.80279064178467,19.64159870147705
55,3.8611271763323978,100,293.891,yolov5l,0.5082116447962247,13,11.418855,56.4,0.274464712,0.2721390724182129,55.82485842704773,19.959839820861816
56,3.5152557631323553,100,174.505,yolov5l,0.4586322406927745,3,12.777555,60.3,0.333120244,0.3314797878265381,55.91734743118286,20.324445247650146
57,3.4013459912088364,100,291.723,yolov5l,0.5757182755253532,11,13.48965,58.4,0.42271828,0.4209601879119873,56.13489031791687,20.806758880615234
58,3.647598882944463,100,220.673,yolov5l,0.9016740322113037,1,12.974149,67.2,0.33486424200000003,0.33228278160095215,56.227763414382935,21.182204008102417
59,3.595497568076191,100,258.799,yolov5l,0.6649760270819944,17,11.963958,57.6,0.29477143199999994,0.2929563522338867,56.26482105255127,21.523286819458008
60,3.673374232998803,100,289.144,yolov5l,0.634921499661037,28,11.743989,55.9,0.297860213,0.29610109329223633,56.346851110458374,21.87329411506653
61,3.793655074703461,100,155.387,yolov5l,0.7875703573226929,1,12.732877,59.0,0.33176663,0.3298304080963135,56.43110942840576,22.229678869247437
62,3.847957769102884,100,156.88,yolov5l,0.4022788181900978,4,13.413479,59.7,0.336718701,0.3346095085144043,56.52938508987427,22.589338541030884
63,3.5266637723578462,100,245.665,yolov5l,0.8414495757647923,7,9.300575,64.6,0.270380202,0.2684910297393799,56.56036043167114,22.895478010177612
64,3.734763804529005,100,239.51,yolov5l,0.7550749282042185,3,16.969317,62.2,0.462217096,0.4609532356262207,56.82240104675293,23.407426357269287
65,3.7667007697511012,100,288.425,yolov5l,0.6003971894582113,15,13.518948,66.5,0.30374627000000004,0.30249881744384766,56.87321448326111,23.75530171394348
66,3.3360467392715423,100,148.017,yolov5l,0.7176133245229721,4,13.3699,61.1,0.35752546500000004,0.3543987274169922,57.002591609954834,24.146743059158325
67,3.406321809040163,100,202.725,yolov5l,0.42312513291835785,2,11.845612,61.2,0.26695011700000004,0.26558399200439453,57.03189039230347,24.45502996444702
68,3.3007516003512403,100,285.759,yolov5l,0.6455015937487284,3,12.763273,61.3,0.29033372100000004,0.28835511207580566,57.08036184310913,24.804765462875366
69,3.5094441267300946,100,270.835,yolov5l,0.7659515142440796,2,12.970853,66.9,0.32607993300000004,0.32403087615966797,57.16301393508911,25.18223738670349
70,3.4943612637833903,100,273.982,yolov5l,0.7297845724970102,16,13.767848,56.1,0.34491699,0.3433394432067871,57.251856327056885,25.570674419403076
71,3.730032015337702,100,148.085,yolov5l,0.8955697417259216,3,11.845001,62.8,0.26706112800000004,0.26560211181640625,57.258294343948364,25.861151456832886
72,3.669929835201063,100,329.458,yolov5l,0.6343257278203964,4,11.763214,54.6,0.33677552,0.33467721939086914,57.362797021865845,26.248950958251953
73,3.5761936962274214,100,221.777,yolov5l,0.9084360897541046,2,13.463161,57.8,0.34716350300000004,0.34568238258361816,57.49921488761902,26.655630111694336
74,3.740330443330705,100,90.91,yolov5l,0.6972056925296783,4,13.447903,65.5,0.413204793,0.41119837760925293,57.66382694244385,27.082621097564697
75,3.8298341643940423,100,195.757,yolov5l,0.71511160582304,4,12.962003,67.0,0.297293032,0.2947409152984619,57.70673656463623,27.41543698310852
76,3.3899121717579943,100,138.466,yolov5l,0.5422036796808243,2,13.015897,61.7,0.299143697,0.296734094619751,57.74141049385071,27.735097646713257
77,3.302450833422063,100,138.474,yolov5l,0.6654867589473724,5,12.617949,58.1,0.319860952,0.3179318904876709,57.830583572387695,28.072866916656494
78,3.2234888176846375,100,179.173,yolov5l,0.5046667665243149,10,12.925687,61.0,0.33742177399999995,0.33597278594970703,57.89527487754822,28.436530351638794
79,3.508459067148439,100,143.173,yolov5l,0.6510623842477798,4,11.145479,58.7,0.2546196,0.2525668144226074,57.86973237991333,28.711278676986694
80,3.585941226379346,100,221.63,yolov5l,0.9318811893463135,1,15.395774,76.5,0.396183034,0.3947165012359619,57.99222993850708,29.137948751449585
81,3.1863317172563397,100,111.974,yolov5l,0.7299589291214943,4,11.630097,63.7,0.31868232900000004,0.317105770111084,58.06457591056824,29.47956609725952
82,3.405837975400053,100,310.429,yolov5l,0.9319920539855957,1,12.289703,56.4,0.282207956,0.28060436248779297,58.10687327384949,29.816159963607788
83,3.5232772275841047,100,218.861,yolov5l,0.6406204619190909,11,12.769803,60.8,0.292045661,0.289165735244751,58.1119384765625,30.149527549743652
84,3.6093545685645925,100,112.504,yolov5l,0.48558102051417035,3,12.261016,58.4,0.30321365299999997,0.3013031482696533,58.14871287345886,30.475008487701416
85,3.519829521131416,100,497.872,yolov5l,0.6607017874717712,10,16.352314,55.9,0.377952206,0.376706600189209,58.30323314666748,30.921361684799194
86,3.382544085321295,100,281.999,yolov5l,0.3031035363674164,1,13.733425,63.6,0.439696256,0.43826746940612793,58.51791524887085,31.410852432250977
87,3.4439819129072164,100,377.151,yolov5l,0.9270948767662048,1,11.548981,55.8,0.260244154,0.25872135162353516,58.54932618141174,31.729162454605103
88,3.4899337256802965,100,217.18,yolov5l,0.8769038766622543,4,11.611787,58.7,0.26571063699999997,0.26377296447753906,58.56384825706482,32.03608202934265
89,3.101541398077455,100,272.296,yolov5l,0.6861556569735209,3,12.371489,57.9,0.284233831,0.2827010154724121,58.59878468513489,32.36602187156677
