total_processed,input_rate,image_quality,file_size(kB),current_model,avg_conf,current_boxes,energy_consumption(J),current_cpu,measure_duration(s),current_time,start_time,absolute_time
16,3.6861913427674873,100,236.707,yolov5s,0.707830086350441,4,5.661179,83.3,0.162765977,0.16144895553588867,18.351547241210938,2.561431884765625
17,3.6040612114635526,100,221.161,yolov5s,0.5431950092315674,14,4.754016,86.1,0.13188550500000001,0.1301579475402832,18.258705854415894,2.730461597442627
18,3.5682312575788506,100,246.969,yolov5s,0.6573395047869001,7,4.177479,86.1,0.112249335,0.11093401908874512,18.139867305755615,2.884817123413086
19,3.5702668634823898,100,193.589,yolov5s,0.676933843981136,11,5.436815,90.4,0.153676103,0.15048432350158691,18.064043045043945,3.082935333251953
20,3.5547399720326887,100,221.26,yolov5s,0.5059066340327263,4,7.409649,85.6,0.22581347200000002,0.2228543758392334,18.06427836418152,3.3676249980926514
21,3.5410080388642964,100,273.995,yolov5s,0.5946936640474532,9,4.318593,78.7,0.125643642,0.12305545806884766,17.977550506591797,3.563490867614746
22,3.5739833800031526,100,166.071,yolov5s,0.46325685176998377,32,5.158312,85.8,0.143228037,0.1411609649658203,17.892765998840332,3.7530736923217773
23,3.559493740417646,100,227.463,yolov5s,0.794059693813324,6,5.771957,85.4,0.16816502900000002,0.16644620895385742,17.809802293777466,3.958125591278076
24,3.3083003451414017,100,240.527,yolov5s,0.5428915421168009,6,4.248341,80.1,0.13272721799999998,0.1299881935119629,17.705931663513184,4.135090112686157
25,3.639743576054612,100,295.968,yolov5s,0.5485935928644957,27,3.215507,70.7,0.10230271799999999,0.10052084922790527,17.57505774497986,4.286524295806885
26,3.5792207416021005,100,236.022,yolov5s,0.759270466864109,8,3.662771,68.9,0.111987097,0.10973882675170898,17.42584204673767,4.439784288406372
27,3.480482830227644,100,158.609,yolov5s,0.5448911786079407,1,4.184011,80.2,0.122416891,0.12088799476623535,17.31683325767517,4.603880167007446
28,3.7132623231834594,100,209.449,yolov5s,0.4892227530479431,5,4.178944,78.7,0.11909603299999999,0.11784148216247559,17.194538354873657,4.762068271636963
29,3.5632978452815025,100,83.184,yolov5s,0.5538122057914734,1,5.186632,82.0,0.151682669,0.1496260166168213,17.077459573745728,4.9295361042022705
30,3.805167127366637,100,173.831,yolov5s,0.35043210287888843,18,5.097338,89.4,0.14667205900000002,0.14405560493469238,16.986160039901733,5.104719638824463
31,3.596596725504681,100,133.981,yolov5s,0.586799814303716,15,4.414844,83.7,0.13480462,0.13342022895812988,16.86271333694458,5.260550498962402
32,3.6188153065521735,100,352.408,yolov5s,0.43470269441604614,1,6.590742,86.7,0.197999678,0.19634270668029785,16.847656726837158,5.517500162124634
33,3.6936830858886913,100,330.515,yolov5s,0.37044696013132733,3,5.137804,78.4,0.15168683600000002,0.1502854824066162,16.779478311538696,5.726501703262329
34,3.9360759950600688,100,124.5,yolov5s,0.6153343816598257,6,6.18077,85.1,0.18473418,0.18198227882385254,16.723278522491455,5.941933631896973
35,4.0600786558456585,100,175.247,yolov5s,0.6358555129596165,7,4.817859,82.2,0.151464916,0.1495530605316162,16.63415265083313,6.124729871749878
36,4.33366107332879,100,244.839,yolov5s,0.5883247213704246,7,4.586658,78.8,0.134129513,0.13231754302978516,16.544037580490112,6.302777528762817
37,4.050496135172191,100,296.07,yolov5s,0.8545591533184052,2,4.64281,80.0,0.140601916,0.1381974220275879,16.487921237945557,6.496127128601074
38,3.5284955525239123,100,170.416,yolov5s,0.6129540822335652,14,3.853323,83.3,0.099697755,0.09809994697570801,16.4043185710907,6.630621910095215
39,3.542774423155538,100,279.477,yolov5s,0.3813301116228104,20,3.487113,74.5,0.092812198,0.09090662002563477,16.289865255355835,6.770837783813477
40,3.72686415559897,100,249.054,yolov5s,0.5466761477291584,8,4.765307,81.5,0.125684093,0.12269091606140137,16.175125122070312,6.937434911727905
41,3.57954401862843,100,463.585,yolov5s,0.6433667540550232,2,5.165026,83.0,0.147524499,0.14542317390441895,16.12762451171875,7.175145149230957
42,3.7119632693317497,100,419.54,yolov5s,0.8323549032211304,2,3.781668,78.8,0.103958891,0.10225033760070801,16.037933111190796,7.358391284942627
43,3.5973303840143034,100,596.917,yolov5s,0.8560462594032288,1,4.897753,71.5,0.133258777,0.13193321228027344,16.0082106590271,7.609835386276245
44,3.555770207568366,100,234.783,yolov5s,0.7739162445068359,7,4.681385,77.0,0.132345383,0.1305835247039795,15.921665668487549,7.783532381057739
45,3.3868868462837973,100,182.533,yolov5s,0.8514404594898224,2,3.466666,73.4,0.109497144,0.10757803916931152,15.782265901565552,7.9217469692230225
46,3.327467681581226,100,254.003,yolov5s,0.6130767166614532,2,4.698779,82.3,0.122985476,0.1216423511505127,15.663710355758667,8.084951877593994
47,3.3699774816673167,100,306.183,yolov5s,0.6204856700367398,9,4.747119,82.8,0.130020124,0.1282947063446045,15.546451091766357,8.269021034240723
48,3.2187763456725134,100,271.378,yolov5s,0.7326165772974491,8,3.818411,78.5,0.115788705,0.11385631561279297,15.402708530426025,8.42745327949524
49,3.246381448799643,100,308.123,yolov5s,0.47425688000825733,26,3.837331,73.3,0.11035139100000001,0.10847973823547363,15.269007921218872,8.596046924591064
50,3.521635114060424,100,355.621,yolov5s,0.4318241477012634,1,3.835805,76.1,0.11214964100000001,0.11064839363098145,15.129894495010376,8.768423557281494
51,3.5094579450929153,100,134.393,yolov5s,0.7492999235788981,3,4.758838,83.5,0.13463029199999998,0.13174223899841309,14.985949754714966,8.927879810333252
52,3.490210818839491,100,238.849,yolov5s,0.6581054734332221,14,4.186757,80.8,0.123596886,0.1209113597869873,14.853709936141968,9.090877294540405
53,3.4043060278574826,100,354.659,yolov5s,0.912631630897522,3,4.500294,82.3,0.12439565799999999,0.1217045783996582,14.755809545516968,9.27765679359436
54,3.637366799233691,100,200.118,yolov5s,0.6937718689441681,3,4.420399,82.6,0.131922803,0.12966299057006836,14.65275526046753,9.451499462127686
55,3.8611271763323978,100,293.891,yolov5s,0.5794506371021271,8,3.681693,74.4,0.118506492,0.11725163459777832,14.524490118026733,9.622546195983887
56,3.5152557631323553,100,174.505,yolov5s,0.6307640671730042,2,4.810778,82.4,0.137306522,0.13561248779296875,14.420347213745117,9.789879560470581
57,3.4013459912088364,100,291.723,yolov5s,0.5712816947036319,9,3.76531,73.5,0.11740041,0.11612629890441895,14.321733236312866,9.95533013343811
58,3.647598882944463,100,220.673,yolov5s,0.9240719079971313,1,3.96581,78.8,0.11064663400000001,0.10866332054138184,14.187339067459106,10.104099988937378
59,3.595497568076191,100,258.799,yolov5s,0.5742256005605062,15,3.669058,75.7,0.101004345,0.09904932975769043,14.02783203125,10.24655032157898
60,3.673374232998803,100,289.144,yolov5s,0.6379324170676145,22,4.23119,79.3,0.115461267,0.11343526840209961,13.929909229278564,10.415588617324829
61,3.793655074703461,100,155.387,yolov5s,0.6832996010780334,1,4.31963,75.5,0.136380543,0.13379478454589844,13.825093269348145,10.587842226028442
62,3.847957769102884,100,156.88,yolov5s,0.2854078859090805,2,6.269271,85.7,0.17435204199999998,0.1727466583251953,13.763701677322388,10.792082071304321
63,3.5266637723578462,100,245.665,yolov5s,0.809210547379085,7,3.309257,76.6,0.102974195,0.1016697883605957,13.640100240707397,10.934369325637817
64,3.734763804529005,100,239.51,yolov5s,0.5772841721773148,4,5.763962,84.3,0.156246132,0.15456008911132812,13.566482305526733,11.133246421813965
65,3.7667007697511012,100,288.425,yolov5s,0.6051488381165725,13,3.805532,73.4,0.113614366,0.11171531677246094,13.45351266860962,11.303057432174683
66,3.3360467392715423,100,148.017,yolov5s,0.7451671759287516,3,4.3756,83.6,0.13135961499999999,0.12950348854064941,13.366883039474487,11.472391128540039
67,3.406321809040163,100,202.725,yolov5s,0.4110080599784851,1,3.958974,80.5,0.115700383,0.11385059356689453,13.242254495620728,11.621139764785767
68,3.3007516003512403,100,285.759,yolov5s,0.4393831193447113,2,3.759573,73.3,0.117571619,0.11552071571350098,13.10947060585022,11.787374258041382
69,3.5094441267300946,100,270.835,yolov5s,0.6055814822514852,3,3.383902,69.9,0.106233391,0.10458827018737793,12.961775541305542,11.94131326675415
70,3.4943612637833903,100,273.982,yolov5s,0.5939030862516828,18,4.349415,73.2,0.139103826,0.13568329811096191,12.846246480941772,12.12479281425476
71,3.730032015337702,100,148.085,yolov5s,0.6515417098999023,3,3.660696,77.4,0.10974716400000001,0.10767340660095215,12.695289850234985,12.258792638778687
72,3.669929835201063,100,329.458,yolov5s,0.6541912158330282,3,3.584768,73.4,0.113437852,0.11023402214050293,12.562061309814453,12.421570301055908
73,3.5761936962274214,100,221.777,yolov5s,0.6985238194465637,2,4.409718,75.8,0.130176659,0.12862896919250488,12.46516466140747,12.58609390258789
74,3.740330443330705,100,90.91,yolov5s,0.5080208033323288,4,4.09435,83.7,0.11824739100000001,0.11638045310974121,12.32473111152649,12.719132661819458
75,3.8298341643940423,100,195.757,yolov5s,0.728935033082962,3,4.529285,85.0,0.12437985700000001,0.12195014953613281,12.198282241821289,12.878766536712646
76,3.3899121717579943,100,138.466,yolov5s,0.5914738029241562,2,4.848315,82.4,0.13632539300000002,0.1330246925354004,12.094462871551514,13.036841630935669
77,3.302450833422063,100,138.474,yolov5s,0.9062255223592123,3,4.059194,80.5,0.121217799,0.11833405494689941,11.972769260406494,13.180445671081543
78,3.2234888176846375,100,179.173,yolov5s,0.5050477348268032,8,4.620045,87.8,0.117076224,0.11496543884277344,11.814492464065552,13.325123071670532
79,3.508459067148439,100,143.173,yolov5s,0.42280978957811993,3,3.627249,78.0,0.111497928,0.10858440399169922,11.65406847000122,13.464146375656128
80,3.585941226379346,100,221.63,yolov5s,0.5868049412965775,2,3.320975,77.9,0.085784139,0.08424568176269531,11.467395305633545,13.593529462814331
81,3.1863317172563397,100,111.974,yolov5s,0.6210013210773468,5,3.960011,83.5,0.110078465,0.10813355445861816,11.327765941619873,13.72998309135437
82,3.405837975400053,100,310.429,yolov5s,0.9151866436004639,1,3.233696,67.9,0.088318778,0.08615374565124512,11.17160940170288,13.867431879043579
83,3.5232772275841047,100,218.861,yolov5s,0.6429135302702585,9,3.945241,76.6,0.103091715,0.10081124305725098,11.004711151123047,14.008697986602783
84,3.6093545685645925,100,112.504,yolov5s,0.581171989440918,1,3.748892,78.0,0.114338703,0.11271858215332031,10.854791641235352,14.141955375671387
85,3.519829521131416,100,497.872,yolov5s,0.5149587864677111,12,4.418384,66.9,0.10801340799999999,0.10680031776428223,10.727301359176636,14.32425832748413
86,3.382544085321295,100,281.999,yolov5s,0.36189985275268555,1,2.947136,67.5,0.078155883,0.07654237747192383,10.600780248641968,14.468249320983887
87,3.4439819129072164,100,377.151,yolov5s,0.8343329429626465,1,3.179862,67.9,0.08038775199999999,0.07909965515136719,10.455694913864136,14.608245134353638
88,3.4899337256802965,100,217.18,yolov5s,0.7835296789805094,3,3.628042,73.9,0.109113234,0.10775351524353027,10.309561967849731,14.752128601074219
89,3.101541398077455,100,272.296,yolov5s,0.5885084470113119,3,4.97594,83.5,0.125129859,0.12272763252258301,10.17439866065979,14.91934847831726
90,3.328910283037213,100,360.452,yolov5s,0.3516869843006134,1,4.667408,74.6,0.144581385,0.1428065299987793,10.091861963272095,15.129201889038086
91,3.4043560554841483,100,334.665,yolov5s,0.7783985137939453,5,4.135854,78.6,0.113877208,0.11247706413269043,9.95440411567688,15.305386781692505
92,3.4892016415469187,100,245.818,yolov5s,0.5758156806230545,10,3.993764,75.9,0.121940168,0.11944007873535156,9.819289445877075,15.469934940338135
93,3.2803455790312137,100,144.85,yolov5s,0.611358255147934,2,3.796438,85.6,0.096081394,0.0944983959197998,9.65007996559143,15.59126091003418
94,3.3817624661335937,100,84.171,yolov5s,0.5096533298492432,8,3.891226,86.2,0.10578506,0.10443949699401855,9.491122007369995,15.707771062850952
95,3.397533689028499,100,150.979,yolov5s,0,0,3.338554,72.9,0.10501561599999999,0.10223841667175293,9.312635898590088,15.840338706970215
96,3.4589512063940693,100,208.798,yolov5s,0.8090929388999939,3,4.422474,79.1,0.127320076,0.12519121170043945,9.169940948486328,15.998567581176758
97,3.445775405139224,100,198.597,yolov5s,0.7107493281364441,6,3.477408,73.9,0.108947289,0.1067197322845459,9.01378583908081,16.140662908554077
98,3.5669402721208066,100,338.677,yolov5s,0.7395083010196686,2,3.532096,70.6,0.103762872,0.10203170776367188,8.88334035873413,16.302101373672485
99,3.371218396633143,100,302.019,yolov5s,0.7896220803260803,10,3.270499,68.4,0.101836258,0.09996294975280762,8.736188173294067,16.449630975723267
100,3.4825817874818323,100,184.24,yolov5s,0.7694698870182037,2,4.15215,79.1,0.106303247,0.10420083999633789,8.591060876846313,16.586904048919678
101,3.4082860797474623,100,208.479,yolov5s,0.45468684285879135,8,3.468436,74.3,0.09667544,0.0941624641418457,8.431517601013184,16.719906330108643
102,3.6867552977932836,100,205.249,yolov5s,0.8597142895062765,3,5.350083,83.8,0.15344081899999998,0.15222764015197754,8.33384394645691,16.907238960266113
103,3.15734134951355,100,238.161,yolov5s,0.6483182668685913,5,3.91509,73.8,0.12106562300000001,0.11921358108520508,8.187756538391113,17.063674211502075
104,3.277494792967381,100,220.462,yolov5s,0.45084381848573685,4,4.737598,84.7,0.133798648,0.13101673126220703,8.099287033081055,17.241089344024658
105,3.2225515910061096,100,218.274,yolov5s,0.5309574057658514,18,3.331168,78.9,0.08809043600000001,0.08488345146179199,7.917645692825317,17.37613582611084
106,3.273636895887707,100,247.941,yolov5s,0.6442475616931915,2,4.574635,88.1,0.122208963,0.11937427520751953,7.778722047805786,17.546568632125854
107,3.2950941481757514,100,252.215,yolov5s,0.9125282764434814,1,2.778374,69.9,0.074142583,0.0720970630645752,7.601746320724487,17.679101705551147
108,3.3776309291636295,100,119.082,yolov5s,0.5338642050822576,6,4.035207,80.4,0.109073864,0.10626983642578125,7.44249415397644,17.814395904541016
109,3.0981931071868716,100,263.722,yolov5s,0.5180005647919395,22,3.127738,69.7,0.104306762,0.10226321220397949,7.288326978683472,17.974894285202026
110,3.1718338204349283,100,363.456,yolov5s,0.4777643357714017,12,4.161672,72.3,0.110378958,0.10796713829040527,7.16131329536438,18.141449689865112
111,3.159363366769138,100,192.156,yolov5s,0.7725491615442129,13,3.37786,73.4,0.097983031,0.09639191627502441,6.966568946838379,18.27424669265747
112,3.1637049492168634,100,128.103,yolov5s,0.9209924936294556,1,3.77831,78.9,0.104448745,0.10214591026306152,6.7850494384765625,18.400137186050415
113,3.145769565217723,100,410.642,yolov5s,0.539510808207772,22,3.69097,65.4,0.117260117,0.1154322624206543,6.6429736614227295,18.589733839035034
114,2.9401233812542404,100,226.148,yolov5s,0.8434020678202311,6,4.143666,78.4,0.113378774,0.1117711067199707,6.489609003067017,18.747314929962158
115,2.980377790658772,100,315.323,yolov5s,0.5458522737026215,2,3.692801,80.5,0.092923996,0.09111452102661133,6.33239221572876,18.909388542175293
116,2.912556004007271,100,231.794,yolov5s,0.849714477856954,3,4.586903,80.0,0.129821974,0.12766170501708984,6.157489776611328,19.07844877243042
117,2.859685437939861,100,325.098,yolov5s,0.49088991564862866,17,4.296437,74.0,0.129919225,0.1285090446472168,5.999730825424194,19.260650873184204
118,3.0953478479760372,100,282.689,yolov5s,0.5620820447802544,4,5.299241,79.8,0.15712211199999998,0.15511250495910645,5.869712829589844,19.47620391845703
119,3.16075687814444,100,289.511,yolov5s,0.9227530062198639,4,3.828176,77.3,0.100767688,0.09859347343444824,5.666221380233765,19.62593173980713
120,3.378153199929464,100,183.667,yolov5s,0.5206357836723328,1,4.790699,74.0,0.153269997,0.14997220039367676,5.52774453163147,19.80978775024414
121,2.90490111442676,100,173.408,yolov5s,0.47456490248441696,4,4.159596,80.0,0.113864228,0.11123180389404297,5.358662128448486,19.950910806655884
122,3.114271676323453,100,325.512,yolov5s,0.6292703549067179,9,3.307242,69.6,0.089374334,0.08728790283203125,5.197609901428223,20.09545350074768
123,3.0685006022642387,100,234.384,yolov5s,0.43467387929558754,8,4.00237,74.0,0.118115419,0.11608672142028809,5.011499404907227,20.251237154006958
124,3.259099365460176,100,360.827,yolov5s,0.34439297020435333,2,4.328419,68.2,0.140884606,0.1390087604522705,4.875881910324097,20.4499192237854
125,3.206363749973535,100,191.176,yolov5s,0.8624719977378845,1,3.864248,79.8,0.103851612,0.1016843318939209,4.70322060585022,20.58300757408142
126,3.409410750309211,100,171.601,yolov5s,0.9548618793487549,1,3.682119,76.6,0.11302266899999999,0.11172103881835938,4.5363593101501465,20.72296953201294
127,3.3341547671525347,100,303.869,yolov5s,0.790857583284378,2,3.256034,65.5,0.106717514,0.1051785945892334,4.362549304962158,20.873948574066162
128,3.1751757043910915,100,248.32,yolov5s,0.5852843915161333,19,4.289113,85.5,0.118502732,0.11666178703308105,4.247617959976196,21.045580863952637
129,2.9849248304312432,100,198.98,yolov5s,0.5040232837200165,16,3.688406,77.7,0.10862616,0.10736656188964844,4.083415746688843,21.183204650878906
130,3.217223147746517,100,313.059,yolov5s,0.6720713917165995,16,4.059132,80.6,0.12200987699999999,0.11944150924682617,3.938955307006836,21.36050534248352
131,3.2602151644297175,100,290.311,yolov5s,0.5146462391404545,17,3.987233,76.6,0.10752950900000001,0.10572385787963867,3.760091781616211,21.516204357147217
132,3.33714562965804,100,119.39,yolov5s,0.5232697327931722,3,5.107104,80.0,0.153165672,0.15078330039978027,3.6474106311798096,21.697757959365845
133,3.2067798876715337,100,136.222,yolov5s,0.7393068671226501,2,4.758105,84.2,0.130286004,0.12642455101013184,3.480804920196533,21.847120761871338
134,3.242215315156672,100,200.775,yolov5s,0.7173249636377607,7,3.471366,70.8,0.109769086,0.1074984073638916,3.3109323978424072,21.983366012573242
135,3.1872781176096265,100,219.065,yolov5s,0.5748932361602783,12,4.339161,78.4,0.11670064599999999,0.11525106430053711,3.140308141708374,22.1312038898468
136,3.3134008107248523,100,217.826,yolov5s,0.5260650962591171,2,3.308829,71.6,0.086972132,0.08518671989440918,2.9639971256256104,22.256463050842285
137,3.093430070247528,100,234.244,yolov5s,0.6234535608026717,9,5.319688,80.3,0.143686335,0.14176130294799805,2.823925495147705,22.43763279914856
138,3.07503383842349,100,338.973,yolov5s,0.8561385273933411,2,3.309379,65.1,0.105517697,0.10426187515258789,2.6840178966522217,22.59779453277588
139,3.113570466317401,100,219.12,yolov5s,0.7011093348264694,4,4.147206,76.3,0.11668233,0.11372518539428711,2.5294997692108154,22.759950399398804
140,3.304673258388134,100,172.974,yolov5s,0.7221279442310333,4,3.355582,72.7,0.103801214,0.10229301452636719,2.3291127681732178,22.89291763305664
141,3.4182978371076356,100,141.971,yolov5s,0.5886507682940539,17,4.019276,77.8,0.119476333,0.11708211898803711,2.1560044288635254,23.033136129379272
142,3.480805225304446,100,291.121,yolov5s,0.632913593451182,15,5.063402,81.4,0.13937248000000002,0.13734960556030273,2.0349173545837402,23.22711992263794
143,3.4525853014610854,100,399.449,yolov5s,0.614293597638607,8,3.419608,63.2,0.10251014200000001,0.10068345069885254,1.91056489944458,23.394256114959717
144,3.1706135161370352,100,338.124,yolov5s,0.6410730355664304,19,3.46099,69.3,0.109017447,0.10757637023925781,1.7870676517486572,23.56654381752014
145,3.1216702195628256,100,196.372,yolov5s,0.45794877409935,1,3.511405,71.6,0.10559019,0.10352516174316406,1.644620418548584,23.70492386817932
146,3.039957133360294,100,221.556,yolov5s,0.5748497098684311,4,3.948659,71.8,0.11362483500000001,0.11226892471313477,1.4778854846954346,23.851117372512817
147,2.788652299221915,100,232.016,yolov5s,0.3203007187694311,16,3.004753,64.8,0.080188125,0.07860493659973145,1.2713546752929688,23.966368436813354
148,2.802676242186701,100,242.313,yolov5s,0.7883366346359253,2,2.920708,69.2,0.075187124,0.07398271560668945,1.0508875846862793,24.0804762840271
149,2.731874290237662,100,136.003,yolov5s,0.7175958355267843,3,4.054861,79.2,0.102418003,0.09932184219360352,0.8262510299682617,24.207436561584473
150,3.1114017692228546,100,318.883,yolov5s,0.9436189234256744,2,3.158684,62.2,0.103239285,0.10174202919006348,0.6078627109527588,24.353947162628174
151,3.0955112330485197,100,322.11,yolov5s,0.9328926205635071,1,3.999379,69.1,0.110600709,0.10914015769958496,0.3971900939941406,24.5097177028656
152,2.951787725055968,100,291.373,yolov5s,0.5849314898252487,10,2.988518,63.2,0.077892807,0.07655620574951172,0.18938136100769043,24.628816604614258
153,3.1792548614189164,100,149.689,yolov5s,0.6179618686437607,2,3.092765,44.8,0.10100675299999999,0.09954428672790527,0.15476441383361816,24.90560483932495
154,3.123410073288506,100,242.499,yolov5s,0.5873947390194597,29,6.4868,36.4,0.19149143400000002,0.1901226043701172,0.7465262413024902,25.846390962600708
155,2.890909986174946,100,282.927,yolov5s,0.5350122302770615,4,3.871755,67.6,0.123577673,0.12203383445739746,0.6110715866088867,26.0190749168396
156,2.9462442062801313,100,282.342,yolov5s,0.5405501216650009,10,3.420523,69.9,0.080877781,0.07965517044067383,0.41039371490478516,26.14897346496582
157,2.9445007897361326,100,220.669,yolov5s,0.35252556949853897,4,2.740045,64.0,0.07151979300000001,0.07033276557922363,0.1839146614074707,26.260820865631104
158,3.0000667435325066,100,215.239,yolov5s,0.45728915078299387,7,2.756523,41.2,0.072160006,0.07050728797912598,0.13648772239685059,26.554059743881226
159,2.988318427524845,100,354.241,yolov5s,0.7771732687950135,5,3.752676,31.2,0.11512712300000001,0.1135091781616211,0.671816349029541,27.435288429260254
160,2.9114904409096107,100,225.71,yolov5s,0.36815141638120014,3,4.472706,81.4,0.136653026,0.13468313217163086,0.525193452835083,27.6163809299469
161,2.8814666566316682,100,188.589,yolov5s,0.8485174775123596,1,3.344718,69.4,0.107858361,0.10634088516235352,0.3257443904876709,27.756321907043457
162,2.7368926151105075,100,255.514,yolov5s,0.7243803728509832,27,4.378529,33.7,0.128256164,0.1266932487487793,0.6880788803100586,28.465222358703613
163,3.0401005862999066,100,314.883,yolov5s,0.8169833421707153,10,3.617849,69.5,0.114885081,0.11292171478271484,0.5334494113922119,28.654722690582275
164,3.1765768592440264,100,245.964,yolov5s,0.5905077874660491,10,3.284232,62.1,0.106133663,0.1048586368560791,0.31109619140625,28.80302333831787
165,3.020013270178442,100,246.12,yolov5s,0.6271714799933963,9,4.698414,33.8,0.13639211799999998,0.1350109577178955,0.6852467060089111,29.50458002090454
166,3.1492248150907463,100,175.093,yolov5s,0.5338152481449975,9,3.977529,78.9,0.124110161,0.12210845947265625,0.5373146533966064,29.665404558181763
167,3.1010806760122795,100,204.282,yolov5s,0.7060416340827942,3,3.08422,72.6,0.082254573,0.0809171199798584,0.31119418144226074,29.78261971473694
168,3.074483915747761,100,137.964,yolov5s,0.5255227585633596,3,2.879143,27.7,0.077608655,0.07645630836486816,0.5966317653656006,30.379395484924316
169,2.859815358952474,100,330.749,yolov5s,0.5785406215323342,18,4.226978,70.0,0.123946895,0.12178468704223633,0.4487159252166748,30.5560781955719
170,2.8266794350030575,100,198.228,yolov5s,0.6282323822379112,8,3.051872,65.4,0.09823294,0.09700751304626465,0.25607776641845703,30.688119173049927
171,2.8104393384964856,100,339.043,yolov5s,0.6084839291870594,16,4.985521,34.3,0.152827897,0.15152549743652344,0.7221925258636475,31.513394832611084
172,2.7107696968040695,100,289.985,yolov5s,0.787557989358902,2,3.985097,74.0,0.124249086,0.12264275550842285,0.5651717185974121,31.705225229263306
173,2.790932822495232,100,126.583,yolov5s,0.44391991438404205,31,3.270255,71.6,0.10209445299999999,0.09974956512451172,0.33945345878601074,31.832724809646606
174,2.857755935441622,100,129.852,yolov5s,0.5305401980876923,5,3.568716,29.6,0.116535765,0.1151132583618164,0.6361207962036133,32.49670076370239
175,2.9635278158233676,100,326.038,yolov5s,0.44088008006413776,3,3.936453,68.7,0.114075105,0.11250019073486328,0.43689608573913574,32.66291427612305
176,3.187012339953566,100,145.347,yolov5s,0.7493712902069092,3,2.955559,67.5,0.07887248200000001,0.07653641700744629,0.19054484367370605,32.76616907119751
177,3.282515624341554,100,291.398,yolov5s,0.531037414925439,35,4.434742,33.2,0.124945446,0.12294578552246094,0.6699066162109375,33.58671045303345
178,3.499425808429762,100,241.607,yolov5s,0,0,3.783437,78.0,0.10589017299999999,0.10351371765136719,0.5190713405609131,33.74750638008118
179,3.494209004511538,100,246.329,yolov5s,0.75210173924764,9,3.250358,71.3,0.08074453,0.07951784133911133,0.3242032527923584,33.867197036743164
180,2.9791298266218886,100,185.418,yolov5s,0.8854636251926422,2,2.903252,72.2,0.077550594,0.07626938819885254,0.15065264701843262,33.9815239906311
181,3.2524878077498776,100,300.596,yolov5s,0.606093249537728,11,3.642874,31.9,0.096281127,0.0943448543548584,0.6625559329986572,34.77520203590393
182,3.2176998640322845,100,288.708,yolov5s,0.8523521423339844,2,3.779409,70.1,0.108461067,0.10717487335205078,0.4994618892669678,34.94657874107361
183,3.1707224360146777,100,202.076,yolov5s,0.5068764487902323,3,2.934685,66.3,0.07739620900000001,0.07591009140014648,0.2926313877105713,35.05735182762146
184,2.952708901780224,100,312.464,yolov5s,0.8775895237922668,1,4.051747,32.6,0.112354715,0.1111288070678711,0.6714484691619873,35.74539375305176
185,3.1818845334092383,100,223.904,yolov5s,0.6669207861026129,12,4.30724,75.4,0.11750945,0.11502313613891602,0.5268292427062988,35.90880060195923
186,3.215512211558582,100,155.117,yolov5s,0.8676468431949615,2,2.7398,64.9,0.072933151,0.07170319557189941,0.2799668312072754,36.009013175964355
