time,monitor,analyzer,planner,executor
13.519542455673218,0.135071,0.0,0.0,0.032776
14.526421070098877,0.065978,0.0,0.0,0.0
15.53210186958313,0.273681,0.0,0.0,0.0
16.539922952651978,0.250975,0.0,0.0,0.0
17.545313596725464,0.061401,0.0,0.0,0.052978
18.549099683761597,0.070252,0.0,0.0,0.0
19.55282998085022,0.142883,0.0,0,0
20.558858156204224,0.20581,0.0,0,0
21.567423105239868,0.142456,0.0,0,0
22.572880506515503,0.112427,0.0,0,0
23.577043771743774,0.188416,0.0,0,0
24.582850694656372,0.122742,0.0,0.0,0.0
25.587465047836304,0.11914,0.0,0.0,0.032593
26.593700647354126,0.230529,0.0,0,0
27.602150917053223,0.058899,0.0,0,0
28.60647177696228,0.155823,0.0,0,0
29.61411714553833,0.280944,0.0,0,0
30.622103214263916,0.114624,0.0,0,0
31.62941813468933,0.212952,0.0,0,0
32.63812041282654,0.0979,0.0,0,0
33.64482259750366,0.229491,0.0,0,0
34.65207266807556,0.030457,0.0,0.0,0.0
35.65700721740723,0.063843,0.0,0,0
36.66201710700989,0.139953,0.0,0,0
37.66723656654358,0.061401,0.0,0,0
38.67115020751953,0.03601,0.0,0.0,0.0
39.67555332183838,0.170532,0.0,0,0
40.68177056312561,0.071655,0.0,0,0
41.68682622909546,0.170959,0.0,0,0
42.69311881065369,0.053284,0.0,0,0
43.69761538505554,0.143249,0.0,0.0,0.0
44.70313596725464,0.136902,0.0,0,0
45.70991659164429,0.110656,0.0,0,0
46.71467161178589,0.040527,0.0,0.0,0.0
47.71937370300293,0.078186,0.0,0,0
48.72314453125,0.076965,0.0,0,0
49.72786855697632,0.051209,0.0,0,0
50.73188066482544,0.049072,0.0,0,0
51.735859394073486,0.078491,0.0,0,0
52.74055290222168,0.197754,0.0,0,0
53.74688792228699,0.13861,0.0,0,0
54.752533197402954,0.113892,0.0,0.0,0.0
55.758986711502075,0.035278,0.0,0,0
56.76303839683533,0.057678,0.0,0.0,0.0
57.76877450942993,0.274779,0.0,0.033813,0.0
58.77791929244995,0.055603,0.0,0.0,0.023987
59.78522443771362,0.234863,0.0,0,0
60.79446578025818,0.155578,0.0,0,0
61.79990291595459,0.100463,0.0,0,0
62.80520009994507,0.196898,0.0,0.0,0.0
63.81100249290466,0.056763,0.0,0,0
64.81533408164978,0.052002,0.0,0,0
65.81943440437317,0.055847,0.0,0,0
66.82376289367676,0.086365,0.0,0,0
67.8274474143982,0.04248,0.0,0,0
68.83160924911499,0.048523,0.0,0,0
69.83593797683716,0.047363,0.0,0,0
70.83980083465576,0.04071,0.0,0,0
71.84366250038147,0.043273,0.0,0,0
72.84766292572021,0.072448,0.0,0,0
73.85200262069702,0.274597,0.0,0,0
74.86174511909485,0.103699,0.0,0,0
75.86720967292786,0.07135,0.0,0,0
76.87231040000916,0.049499,0.0,0,0
77.87629818916321,0.025573,0.0,0,0
78.8802478313446,0.055663,0.0,0,0
79.88433265686035,0.072448,0.0,0,0
80.88837051391602,0.031311,0.0,0,0
81.89239597320557,0.07727,0.0,0,0
82.89682459831238,0.044861,0.0,0,0
83.9022126197815,0.251587,0.0,0,0
84.91124606132507,0.27069,0.0,0,0
85.91738057136536,0.052734,0.0,0,0
86.92158722877502,0.049866,0.0,0.0,0.0
87.92648911476135,0.189086,0.0,0,0
88.93336653709412,0.218689,0.0,0.0,0.0
89.94084167480469,0.036377,0.0,0,0
90.94590997695923,0.445006,0.0,0,0
91.9621193408966,0.112915,0.0,0,0
92.96739745140076,0.076538,0.0,0,0
93.97145581245422,0.046143,0.0,0,0
94.97555804252625,0.058898,0.0,0,0
95.98004865646362,0.056641,0.0,0,0
96.98396325111389,0.048523,0.0,0,0
97.98826241493225,0.044799,0.0,0,0
98.99297547340393,0.103271,0.0,0,0
99.99808740615845,0.201232,0.0,0.0,0.0
101.00421047210693,0.111023,0.0,0,0
102.01042699813843,0.058106,0.0,0,0
103.01483368873596,0.046936,0.0,0,0
104.01944184303284,0.093872,0.0,0.0,0.0
105.02455854415894,0.050415,0.0,0,0
106.02735090255737,0.022583,0.0,0,0
107.03001022338867,0.059082,0.0,0.0,0.032104
108.03478121757507,0.138306,0.0,0,0
109.0413269996643,0.050537,0.0,0,0
110.04599714279175,0.076294,0.0,0,0
111.05006861686707,0.066528,0.0,0,0
112.05422735214233,0.073425,0.0,0,0
113.05950117111206,0.068054,0.0,0.0,0.0
114.06467747688293,0.074951,0.0,0,0
115.07007336616516,0.033631,0.0,0,0
116.0742130279541,0.098266,0.0,0.0,0.0
117.07983255386353,0.08374,0.0,0,0
118.0846655368805,0.08667,0.0,0,0
119.08880090713501,0.079833,0.028931,0,0
120.09292411804199,0.104248,0.0,0,0
121.0981330871582,0.089294,0.0,0,0
122.10269546508789,0.046326,0.0,0,0
123.1071834564209,0.075988,0.0,0,0
124.11205673217773,0.045471,0.0,0,0
125.11626052856445,0.048523,0.0,0,0
126.12043046951294,0.039123,0.0,0,0
127.12505030632019,0.205017,0.0,0,0
128.13227248191833,0.049622,0.0,0,0
129.13681864738464,0.061462,0.0,0,0
130.141832113266,0.168213,0.0,0,0
131.1476333141327,0.124878,0.0,0,0
132.15195393562317,0.092529,0.0,0,0
133.15634775161743,0.056701,0.0,0,0
134.16128706932068,0.082885,0.0,0,0
135.16596221923828,0.09082,0.0,0,0
136.17106914520264,0.05719,0.0,0,0
137.1759204864502,0.120727,0.0,0,0
138.18178725242615,0.063293,0.0,0,0
139.1863238811493,0.044434,0.0,0,0
140.1913549900055,0.139465,0.0,0,0
141.19904923439026,0.108765,0.0,0,0
142.2050497531891,0.135315,0.0,0,0
143.20958542823792,0.0625,0.0,0,0
144.21437883377075,0.104736,0.044067,0,0
145.21911025047302,0.049194,0.0,0,0
146.22353315353394,0.126465,0.0,0,0
147.2284665107727,0.036133,0.0,0,0
148.2330539226532,0.070923,0.0,0,0
149.2377519607544,0.06543,0.0,0,0
150.24269223213196,0.071777,0.0,0,0
151.24782943725586,0.151427,0.0,0,0
152.25331258773804,0.124634,0.0,0,0
153.25819635391235,0.054871,0.0,0,0
154.26354432106018,0.037841,0.0,0,0
155.26802802085876,0.052551,0.0,0,0
156.27252388000488,0.052979,0.0,0,0
157.27708101272583,0.075927,0.0,0,0
158.28197813034058,0.10968,0.0,0,0
159.28650856018066,0.044861,0.0,0,0
160.29158759117126,0.091186,0.0,0,0
161.29703402519226,0.057373,0.0,0.0,0.0
162.30200004577637,0.092285,0.0,0,0
163.30781722068787,0.07489,0.0,0,0
164.31284832954407,0.056946,0.0,0.0,0.0
165.317462682724,0.04071,0.0,0,0
166.32240343093872,0.07013,0.0,0,0
167.3288631439209,0.080749,0.0,0,0
168.33362984657288,0.09729,0.0,0,0
169.33911776542664,0.152343,0.0,0,0
170.34465193748474,0.083618,0.0,0,0
171.35029911994934,0.071167,0.025879,0,0
172.35531091690063,0.100403,0.0,0,0
173.36033582687378,0.095093,0.0,0,0
174.3654408454895,0.064392,0.0,0,0
175.37061285972595,0.086547,0.0,0,0
176.37564611434937,0.085816,0.0,0,0
177.38115763664246,0.077332,0.0,0,0
178.38583135604858,0.083068,0.0,0,0
179.3909296989441,0.072144,0.0,0,0
180.3963747024536,0.05841,0.0,0,0
181.40153670310974,0.104492,0.0,0,0
182.40691757202148,0.059387,0.0,0,0
183.4121015071869,0.079833,0.0,0,0
184.41838479042053,0.220276,0.0,0.027161,0.0
185.42753195762634,0.074219,0.0,0,0
186.43400144577026,0.269347,0.035401,0,0
187.44304275512695,0.043762,0.0,0,0
188.44831895828247,0.067321,0.0,0.0,0.0
189.45409631729126,0.045777,0.0,0,0
190.45899724960327,0.064698,0.0,0,0
191.4639275074005,0.038452,0.0,0,0
192.4688422679901,0.069763,0.0224,0,0
193.47440195083618,0.05957,0.0,0.0,0.0
194.4796736240387,0.070861,0.0,0,0
195.48327016830444,0.069336,0.0,0,0
196.4876937866211,0.154113,0.0,0.0,0.0
197.4953489303589,0.125732,0.0,0,0
198.50145363807678,0.04248,0.0,0,0
199.50635957717896,0.061584,0.0,0,0
200.51188373565674,0.057984,0.0,0,0
201.51721358299255,0.168152,0.0,0,0
202.52386236190796,0.159179,0.0,0.045166,0.0
203.52941274642944,0.072266,0.0,0,0
204.53477001190186,0.06073,0.0,0,0
205.53990769386292,0.129334,0.0,0,0
206.54645347595215,0.056946,0.0,0,0
207.5514476299286,0.067321,0.0,0,0
208.55626273155212,0.039307,0.0,0,0
209.56101059913635,0.039856,0.0,0,0
210.56608486175537,0.075256,0.0,0,0
211.57167315483093,0.131592,0.0,0,0
212.57844972610474,0.226561,0.0,0,0
213.5882329940796,0.059631,0.0,0,0
214.5932297706604,0.138855,0.0,0,0
215.5992124080658,0.056213,0.0,0,0
216.60442304611206,0.072571,0.0,0,0
217.60962772369385,0.095947,0.0,0,0
218.61590147018433,0.070007,0.0,0,0
219.6217815876007,0.053772,0.0,0.0,0.0
220.62755393981934,0.124328,0.0,0,0
221.63368344306946,0.062988,0.0,0,0
222.63873767852783,0.052551,0.0,0.0,0.0
223.64414501190186,0.055175,0.0,0.0,0.0
224.64967250823975,0.116333,0.0,0,0
225.6554183959961,0.084594,0.0,0.0,0.0
226.6614921092987,0.256775,0.0,0,0
227.67157888412476,0.059021,0.0,0,0
228.67667078971863,0.05542,0.0,0,0
229.68170356750488,0.071899,0.0,0.0,0.0
230.68804240226746,0.080139,0.0,0.0,0.035156
231.6923668384552,0.104553,0.0,0,0
232.69860363006592,0.060546,0.0,0,0
233.7036008834839,0.103332,0.0,0,0
234.70915603637695,0.109619,0.0,0,0
235.71531224250793,0.204894,0.0,0,0
236.72261953353882,0.076477,0.0,0,0
237.72829961776733,0.074767,0.0,0,0
238.73393630981445,0.061462,0.0,0,0
239.73928952217102,0.068786,0.0,0,0
240.74531078338623,0.12329,0.0,0,0
241.75208473205566,0.073913,0.0,0,0
242.75714588165283,0.088684,0.0,0,0
243.7633991241455,0.095947,0.0,0,0
244.770441532135,0.149291,0.0,0,0
245.78002381324768,0.166504,0.0,0.0,0.0
246.78823447227478,0.177612,0.0,0,0
247.79524326324463,0.062499,0.0,0,0
248.80086970329285,0.056457,0.0,0,0
249.8057825565338,0.105408,0.0,0,0
250.8107259273529,0.056091,0.0,0,0
251.81560468673706,0.082641,0.0,0,0
252.8216483592987,0.05603,0.0,0,0
253.82659316062927,0.05548,0.0,0.0,0.0
254.83179879188538,0.053039,0.0,0,0
255.8368239402771,0.056152,0.0,0,0
256.84204936027527,0.081116,0.0,0,0
257.8471064567566,0.177673,0.0,0,0
258.8536522388458,0.05548,0.0,0,0
259.8585705757141,0.062927,0.0,0,0
260.864462852478,0.218689,0.0,0,0
261.87167501449585,0.053772,0.0,0,0
262.87699913978577,0.056885,0.0,0,0
263.8839874267578,0.220946,0.0,0,0
264.8926086425781,0.087586,0.0,0,0
265.8988173007965,0.088196,0.0,0,0
266.9047975540161,0.050415,0.0,0,0
267.91000175476074,0.07373,0.0,0,0
268.91540694236755,0.065857,0.0,0,0
269.92118978500366,0.102966,0.0,0,0
270.92750000953674,0.120605,0.0,0,0
271.9354929924011,0.052978,0.0,0,0
272.94054341316223,0.054626,0.0,0.0,0.0
273.9460554122925,0.127564,0.0,0,0
274.9547789096832,0.264953,0.0,0,0
275.963280916214,0.053588,0.0,0,0
276.96840500831604,0.098816,0.0,0,0
277.973664522171,0.05249,0.0,0,0
278.97902250289917,0.149658,0.0,0,0
279.98486280441284,0.087036,0.0,0,0
280.9909677505493,0.075317,0.0,0,0
281.99611258506775,0.058349,0.0,0,0
283.0012927055359,0.057984,0.0,0.0,0.0
284.0068006515503,0.128967,0.0,0,0
285.0142891407013,0.083618,0.0,0,0
286.0208511352539,0.172973,0.0,0,0
287.02686977386475,0.073669,0.0,0,0
288.0322618484497,0.070312,0.0,0,0
289.0378658771515,0.148071,0.0,0,0
290.0440170764923,0.060363,0.0,0,0
291.0492789745331,0.059754,0.0,0,0
292.0545356273651,0.077759,0.0,0,0
293.0598351955414,0.067199,0.0,0,0
294.0652120113373,0.076538,0.0,0,0
295.07057213783264,0.05841,0.0,0,0
296.07571625709534,0.05658,0.0,0,0
297.0810012817383,0.082825,0.0,0,0
298.08768796920776,0.131287,0.0,0,0
299.0934798717499,0.081909,0.0,0,0
300.0995192527771,0.145202,0.0,0,0
301.1053192615509,0.103821,0.0,0,0
302.1113042831421,0.139465,0.0,0,0
303.11869978904724,0.168457,0.0,0,0
304.12427973747253,0.056701,0.0,0,0
305.1296217441559,0.055114,0.0,0.0,0.0
306.13548040390015,0.053039,0.0,0,0
307.1409227848053,0.12677,0.0,0,0
308.1475205421448,0.054687,0.0,0,0
309.1529235839844,0.082276,0.0,0.0,0.0
310.15869665145874,0.085266,0.0,0,0
311.1656160354614,0.078247,0.0,0,0
312.1717827320099,0.112609,0.0,0.0,0.0
313.1790552139282,0.106934,0.0,0,0
