,total_processed,input_rate,image_quality,file_size(kB),current_model,avg_conf,current_boxes,energy_consumption(J),current_cpu,measure_duration(s),current_model_small,avg_conf_small,current_boxes_small,energy_consumption(J)_small,current_cpu_small,measure_duration(s)_small,current_model_medium,avg_conf_medium,current_boxes_medium,energy_consumption(J)_medium,current_cpu_medium,measure_duration(s)_medium,current_model_large,avg_conf_large,current_boxes_large,energy_consumption(J)_large,current_cpu_large,measure_duration(s)_large
0,4542,2.3229565191244377,100,123.409,yolov5n,0.6390102505683899,3,0.58142,6.5,0.022210123,yolov5s,0.7206671635309855,3,1.914241,45.6,0.060737763,yolov5m,0.878129631280899,2,3.902761,14.6,0.09663561,yolov5l,0.5086093544960022,18,11.731232,55.3,0.290872096
1,4505,2.326465635692157,100,211.801,yolov5n,0.7185075680414835,9,0.755309,8.9,0.036020595,yolov5s,0.7448036670684814,9,3.037163,71.8,0.084507515,yolov5m,0.7986700057983398,10,5.388963,61.6,0.1300090029999999,yolov5l,0.527114090465364,21,13.825527,50.3,0.342209732
2,4442,2.4734920076446603,100,194.391,yolov5n,0.722897469997406,1,0.75659,41.0,0.026862595,yolov5s,0.858172595500946,1,2.301203,23.0,0.0762432,yolov5m,0.9045966863632202,1,6.158676,65.1,0.183348902,yolov5l,0.5813797414302826,4,11.957061,52.6,0.305915706
3,4416,2.360194351005092,100,304.198,yolov5n,0.3986575416354246,43,0.826231,10.5,0.0403070509999999,yolov5s,0.547232228390714,47,3.386527,69.8,0.094665311,yolov5m,0.5687724488973618,50,5.138659,14.1,0.1413704519999999,yolov5l,0.3345362544059753,6,11.583528,66.2,0.292396664
4,4343,2.200093723345629,100,125.494,yolov5n,0.6520114690065384,4,0.837706,12.7,0.0292711339999999,yolov5s,0.8462254007657369,3,3.39202,60.1,0.094145587,yolov5m,0.7678460255265236,4,6.163681,63.9,0.148724768,yolov5l,0.545874665180842,3,20.812385,63.8,0.602171477
5,4435,2.178352664434866,100,138.279,yolov5n,0.5530013740062714,10,0.847898,10.5,0.040922402,yolov5s,0.608990959145806,11,3.567618,76.1,0.097426335,yolov5m,0.7081916779279709,10,5.150988,12.7,0.122945257,yolov5l,0.4950165663446699,14,13.069547,61.0,0.295726665
6,4489,2.608076271549252,100,180.177,yolov5n,0.6394867698351542,3,0.849485,9.7,0.029271758,yolov5s,0.9166558682918547,2,2.762016,60.7,0.0887220629999999,yolov5m,0.9093941152095796,2,5.491685,52.6,0.128401046,yolov5l,0.5358346084753672,15,12.921659,65.3,0.309981634
7,4550,2.372292933765586,100,183.096,yolov5n,0.615849707275629,8,0.850888,9.6,0.029725132,yolov5s,0.7192336287763383,9,3.487723,63.7,0.094827118,yolov5m,0.8360133171081543,8,6.685103,69.4,0.15404582,yolov5l,0.4001861115296681,3,11.555512,56.9,0.252260887
8,1625,2.571929301019422,100,216.689,yolov5n,0.633683517575264,4,0.856016,11.0,0.030643021,yolov5s,0.6511411890387535,8,4.372853,84.1,0.121568759,yolov5m,0.660387786951932,11,4.739367,21.7,0.129678876,yolov5l,0.6058266321818034,15,10.280918,54.6,0.277057346
9,4397,2.493752595625132,100,235.143,yolov5n,0.8151381611824036,1,0.857175,41.3,0.029719311,yolov5s,0.9260439276695251,1,2.58349,59.8,0.083477234,yolov5m,0.948418915271759,1,5.270739,53.7,0.121420025,yolov5l,0.557384534428517,24,17.375749,61.9,0.4109337409999999
10,4571,2.553934009362895,100,345.365,yolov5n,0.4998763223489125,15,0.857481,6.5,0.030584255,yolov5s,0.5806017786264419,20,2.87719,22.3,0.090821114,yolov5m,0.531124010279372,37,5.956772,14.5,0.147670407,yolov5l,0.4712376973845742,11,11.562714,55.1,0.2661924479999999
11,2120,2.146569189815141,100,215.896,yolov5n,0.6605514039595922,6,0.857663,12.1,0.03240879,yolov5s,0.7218400027070727,7,2.350946,29.5,0.0770680359999999,yolov5m,0.6629257268375821,9,5.418016,19.9,0.130910697,yolov5l,0.6110992630322775,12,10.402317,24.9,0.239821768
12,4338,2.3903333407827554,100,123.063,yolov5n,0.7723706165949503,3,0.859617,14.4,0.042446955,yolov5s,0.8778655330340067,3,3.476676,51.3,0.098492253,yolov5m,0.8965826829274496,3,5.457017,22.1,0.12925257,yolov5l,0.704056036969026,36,12.033966,53.8,0.269448591
13,4333,2.0822062583431844,100,203.26,yolov5n,0.5258575294698987,7,0.860044,41.5,0.029757856,yolov5s,0.578515563160181,8,3.052971,22.2,0.093190399,yolov5m,0.6384074449539184,10,5.078173,11.9,0.120961198,yolov5l,0.4600045084953308,4,12.262786,55.8,0.292530373
14,4391,2.260723201173077,100,216.89,yolov5n,0.7515515585740408,9,0.8645,8.4,0.029237738,yolov5s,0.8669033497571945,8,2.757623,59.1,0.08896611,yolov5m,0.7680294156074524,10,5.206224,12.3,0.142830709,yolov5l,0.5977135598659515,13,11.750397,54.2,0.26233219
15,4404,2.4159738552705727,100,225.861,yolov5n,0.8626782298088074,4,0.873472,9.6,0.030750558,yolov5s,0.8886577188968658,4,3.73052,73.3,0.101802689,yolov5m,0.9052437096834184,4,5.236498,50.0,0.124987587,yolov5l,0.6446528871854146,15,12.659147,51.1,0.366631038
16,4456,2.238065511987025,100,230.7,yolov5n,0.6413161158561707,7,0.874754,44.7,0.031285963,yolov5s,0.7694212922028133,7,2.916802,33.1,0.0710135019999999,yolov5m,0.7581363432109356,8,6.049362,34.9,0.148911477,yolov5l,0.5057662619698432,31,11.445527,53.0,0.284233771
17,4506,2.129868665728288,100,242.917,yolov5n,0.6985606650511423,15,0.880796,41.3,0.03152849,yolov5s,0.7558400648481706,17,2.612298,30.0,0.088616434,yolov5m,0.7123879364558628,21,5.096178,15.3,0.1217763769999999,yolov5l,0.630804592743516,16,11.533723,55.0,0.248013923
18,4441,2.276993081948058,100,174.5,yolov5n,0.7657601237297058,1,0.888669,6.1,0.030953967,yolov5s,0.9011639952659608,1,3.698477,74.3,0.100906636,yolov5m,0.9076163172721864,1,7.416851,23.6,0.228253666,yolov5l,0.7366960868239403,4,9.808874,51.7,0.253089829
19,4530,2.1689782253069034,100,346.52,yolov5n,0.6687095314264297,4,0.888731,10.6,0.030987498,yolov5s,0.7737164199352264,4,2.685845,20.6,0.0896834149999999,yolov5m,0.860349491238594,4,6.868696,30.1,0.212127565,yolov5l,0.6223194003105164,19,15.366843,60.4,0.44917193
20,4396,2.5587930725269143,100,350.514,yolov5n,0.6834379434585571,3,0.889402,6.9,0.03240344,yolov5s,0.8346327940622965,3,2.82238,22.5,0.094928003,yolov5m,0.8257138729095459,3,5.520127,19.1,0.185507548,yolov5l,0.6049350703304465,22,13.776576,65.9,0.333810103
21,4349,2.5283916514666096,100,231.452,yolov5n,0.7837717533111572,2,0.889707,42.2,0.031446415,yolov5s,0.8071554005146027,2,2.842278,62.4,0.088945747,yolov5m,0.9213663041591644,2,5.099474,15.6,0.134656542,yolov5l,0.7397286593914032,2,17.881973,66.2,0.3954549209999999
22,4467,2.35330306351132,100,193.339,yolov5n,0.5271294713020325,4,0.896177,42.9,0.032372448,yolov5s,0.6263564825057983,5,4.461109,85.7,0.114978133,yolov5m,0.7695455551147461,4,8.692116,73.3,0.236372752,yolov5l,0.5146087003605706,14,13.419765,66.8,0.298753532
23,4381,2.3357626095354367,100,307.893,yolov5n,0.4935214550871598,19,0.896849,12.7,0.032870875,yolov5s,0.5857048466801643,20,3.645377,36.7,0.102174799,yolov5m,0.6285179668459399,29,5.755417,47.8,0.136255096,yolov5l,0.4610092781838916,21,15.724081,62.9,0.434225467
24,4403,2.4054837241842155,100,164.744,yolov5n,0.6731602251529694,2,0.899595,11.5,0.030524757,yolov5s,0.8927992582321167,2,3.42443,26.8,0.097142252,yolov5m,0.905507504940033,2,7.096966,64.0,0.19971404,yolov5l,0.6685228862545707,11,13.223355,62.8,0.334374824
25,1885,2.2454322162642977,100,210.159,yolov5n,0.479082990437746,16,0.903684,25.0,0.040437173,yolov5s,0.5180865367253621,15,2.185664,59.7,0.070517562,yolov5m,0.565402721103869,19,4.20458,48.7,0.117156611,yolov5l,0.458793302377065,15,11.423066,62.6,0.3363397959999999
26,4861,4.757801896979784,100,59.074,yolov5n,0.5117347737153372,3,0.906126,38.5,0.059874763,yolov5s,0.618623860180378,4,2.865715,55.9,0.0866561199999999,yolov5m,0.717088391383489,3,5.674485,58.7,0.129374785,yolov5l,0.3362799684206645,3,12.129547,54.0,0.258086774
27,4324,2.3724338722011407,100,188.214,yolov5n,0.8522276878356934,1,0.911192,7.1,0.032067753,yolov5s,0.9224447011947632,1,3.650931,72.7,0.100189431,yolov5m,0.91620934009552,1,7.4445,41.0,0.227192606,yolov5l,0.4710835559027536,7,12.120025,55.7,0.26870989
28,4564,2.1408621615089425,100,187.199,yolov5n,0.5592495277523994,4,0.911557,46.7,0.03218624,yolov5s,0.6309016942977905,4,3.458182,47.3,0.0989808049999999,yolov5m,0.7344190359115601,5,5.859666,50.9,0.189612529,yolov5l,0.5077493786811829,1,11.280244,54.0,0.286958942
29,1409,2.733310974851428,100,228.505,yolov5n,0.9028263092041016,1,0.914487,27.2,0.032733172,yolov5s,0.9231261014938354,1,2.604852,47.2,0.085847699,yolov5m,0.9399054050445556,1,4.640613,15.4,0.131725133,yolov5l,0.7172201126813889,2,10.001012,57.0,0.260688551
30,4364,2.016382886730178,100,453.218,yolov5n,0.604506770769755,3,0.917417,31.3,0.031604492,yolov5s,0.8766206502914429,2,3.320914,31.4,0.094766652,yolov5m,0.8793574869632721,2,6.214889,22.2,0.15631426,yolov5l,0.5109194219112396,4,14.889977,66.7,0.339023217
31,4314,2.458098077805246,100,225.962,yolov5n,0.3906888961791992,1,0.925596,21.1,0.043124154,yolov5s,0.5016109347343445,1,3.058098,31.6,0.097278326,yolov5m,0.6462993621826172,1,5.525865,38.7,0.15212419,yolov5l,0.0,0,14.833764,67.7,0.339025156
32,4523,2.167184641446305,100,208.789,yolov5n,0.8119704723358154,2,0.937376,19.8,0.032208758,yolov5s,0.8690111637115479,2,3.804861,72.9,0.104688412,yolov5m,0.8934051990509033,2,5.643967,49.6,0.134754271,yolov5l,0.6326055467128754,5,13.365749,66.0,0.329451285
33,879,2.822267207363404,100,140.251,yolov5n,0.655903697013855,3,0.942197,11.9,0.040096077,yolov5s,0.6944317072629929,4,2.776971,53.3,0.086841615,yolov5m,0.7183937281370163,4,4.793872,25.9,0.1589769929999999,yolov5l,0.6157362262407938,6,9.672827,57.4,0.2211776479999999
34,777,2.712701999638857,100,128.168,yolov5n,0.5052501559257507,1,0.942747,10.3,0.040504534,yolov5s,0.5092003345489502,1,3.804006,37.5,0.110275053,yolov5m,0.5508396029472351,1,4.792895,35.9,0.143540388,yolov5l,0.0,0,10.241734,61.6,0.231441655
35,4326,2.412201606571906,100,342.399,yolov5n,0.6791458427906036,2,0.952146,8.6,0.034186122,yolov5s,0.7826391458511353,2,3.254264,26.6,0.103409867,yolov5m,0.8414691984653473,2,5.970932,20.1,0.141032045,yolov5l,0.598380509350035,9,12.377288,56.8,0.272577433
36,3877,2.5785575449195512,100,322.343,yolov5n,0.7791288097699484,3,0.961729,12.7,0.046267348,yolov5s,0.8726218342781067,3,2.923393,33.0,0.0931513089999999,yolov5m,0.8870468537012736,3,5.436936,21.5,0.146204128,yolov5l,0.56998939315478,3,13.724635,65.7,0.310639058
37,2312,2.1177821056588506,100,144.773,yolov5n,0.8253469467163086,1,0.967832,10.6,0.045910564,yolov5s,0.8914365172386169,1,2.50451,37.2,0.0621951679999999,yolov5m,0.9247292280197144,1,5.22539,22.6,0.1258656729999999,yolov5l,0.7074114382266998,2,15.04763,65.9,0.425786548
38,497,2.96946768106306,100,234.862,yolov5n,0.7068939771917131,9,0.970762,12.3,0.044070351,yolov5s,0.7614769372675154,9,2.806633,67.8,0.075172183,yolov5m,0.7748102813959121,10,6.317122,58.5,0.189551984,yolov5l,0.6969658755339109,13,11.502351,55.3,0.291994254
39,3808,2.625840018245257,100,186.268,yolov5n,0.42384039858977,6,0.981504,11.0,0.044198722,yolov5s,0.4492676683834621,7,3.479544,67.8,0.094762765,yolov5m,0.5812358796596527,5,6.22258,58.3,0.175887832,yolov5l,0.4185759425163269,7,14.773094,63.6,0.425546752
40,4610,2.378131355551121,100,190.419,yolov5n,0.7007673382759094,2,0.98718,32.0,0.045684373,yolov5s,0.7931868731975555,2,3.216727,33.9,0.093668116,yolov5m,0.8916170299053192,2,6.673811,68.3,0.151648705,yolov5l,0.6417444083425734,9,16.348225,64.6,0.455746328
41,3219,2.435987310757215,100,148.786,yolov5n,0.526309609413147,3,0.988401,21.9,0.043635373,yolov5s,0.5597247362136841,5,2.140193,29.1,0.0536632679999999,yolov5m,0.6795876622200012,4,6.89665,70.1,0.199386056,yolov5l,0.4260851310359107,9,9.654761,49.8,0.238620209
42,4469,2.420870648956103,100,409.188,yolov5n,0.9204639792442322,1,0.992612,35.8,0.036641381,yolov5s,0.9380641579627992,1,3.674795,65.9,0.10208344,yolov5m,0.9335249066352844,1,6.198837,49.7,0.142802298,yolov5l,0.6161573529243469,1,12.44876,60.3,0.277334567
43,3966,2.354299660081299,100,212.684,yolov5n,0.6827486008405685,2,0.994504,11.6,0.045998398,yolov5s,0.7543592154979706,2,3.368522,33.9,0.0940100629999999,yolov5m,0.8189716339111328,2,5.570176,54.5,0.137382083,yolov5l,0.5465993781884512,3,11.047518,55.0,0.251087295
44,3378,2.34360648802456,100,190.71,yolov5n,0.3741994574666023,4,0.995298,11.9,0.043396006,yolov5s,0.4149818023045857,3,2.66314,22.8,0.087989243,yolov5m,0.3786831051111221,2,6.396041,58.2,0.213434451,yolov5l,0.3319095522165298,2,15.382529,68.0,0.434299631
45,959,3.0206672429851817,100,207.559,yolov5n,0.4729262494271801,31,1.004392,12.5,0.045121067,yolov5s,0.5217237580906261,33,2.910515,40.8,0.092703093,yolov5m,0.5183864340588853,37,6.728621,66.7,0.174017105,yolov5l,0.4663014473059239,39,10.812594,54.9,0.250094309
46,2349,2.323336275516007,100,183.718,yolov5n,0.5865505933761597,2,1.007139,55.8,0.035280029,yolov5s,0.7086789011955261,2,2.370599,60.0,0.078577025,yolov5m,0.7293803989887238,2,5.067186,54.7,0.153039727,yolov5l,0.5219957232475281,3,9.025246,50.8,0.20242148
47,4801,4.752479914402268,100,135.502,yolov5n,0.6888503432273865,2,1.011227,34.7,0.04016256,yolov5s,0.8472884893417358,2,3.106316,66.7,0.080131758,yolov5m,0.8176496624946594,2,5.574876,66.4,0.130095417,yolov5l,0.57793008685112,10,11.957855,55.8,0.254917726
48,3833,2.529818359196172,100,198.336,yolov5n,0.849861353635788,2,1.012693,13.3,0.034909628,yolov5s,0.8844321966171265,2,3.040764,72.4,0.072590117,yolov5m,0.9093782007694244,2,5.743272,56.9,0.143663959,yolov5l,0.7513667643070221,3,10.881014,49.4,0.27636987
49,2150,2.0967494737551204,100,357.3,yolov5n,0.4770828187465668,2,1.014585,11.9,0.036686283,yolov5s,0.4958691497643788,3,3.053276,58.1,0.0933668,yolov5m,0.5846303999423981,3,7.377362,62.8,0.215975542,yolov5l,0.4268530096326555,7,10.953647,24.0,0.269336718
50,1151,2.907783747223165,100,253.987,yolov5n,0.6247481763362884,5,1.018064,26.3,0.036193315,yolov5s,0.691486249367396,6,3.629324,36.9,0.112325113,yolov5m,0.671725937298366,7,5.620652,54.7,0.13595071,yolov5l,0.5897648215293885,10,11.001619,55.0,0.250618389
51,3409,2.3607070456255577,100,257.709,yolov5n,0.5541007618109385,6,1.018796,12.7,0.0452743,yolov5s,0.5697478751341502,9,3.228081,31.8,0.09358665,yolov5m,0.6429450303316117,10,5.629319,54.2,0.139131233,yolov5l,0.5492311578530532,13,11.652863,56.8,0.258764537
52,3822,2.5111654715625784,100,327.622,yolov5n,0.8603378534317017,1,1.019833,31.2,0.045663355,yolov5s,0.9043447971343994,1,3.302603,36.2,0.097350734,yolov5m,0.8901928663253784,1,5.623154,49.3,0.137073135,yolov5l,0.8518044352531433,1,11.726289,58.4,0.305475599
53,4050,2.596074593119664,100,378.009,yolov5n,0.8443484753370285,4,1.020261,12.5,0.046652392,yolov5s,0.9041172415018082,4,3.372184,25.0,0.094576233,yolov5m,0.92070172727108,4,7.663921,65.0,0.223831103,yolov5l,0.6712492240799798,9,12.192779,56.4,0.270415996
54,4117,2.3899429455999903,100,148.547,yolov5n,0.5568030625581741,2,1.021299,57.6,0.042427727,yolov5s,0.722762942314148,2,2.431085,60.8,0.077220435,yolov5m,0.6112671941518784,4,5.44597,20.7,0.148650995,yolov5l,0.5253225011484963,7,11.302523,53.0,0.323863154
55,7925,8.305040057868082,100,156.519,yolov5n,0.7705569267272949,2,1.021604,55.4,0.041248097,yolov5s,0.8309226830800375,3,2.510919,63.3,0.054660673,yolov5m,0.8386091887950897,2,5.731004,66.1,0.133752668,yolov5l,0.6975041627883911,3,12.353911,77.1,0.254526842
56,3947,2.413808587952837,100,134.056,yolov5n,0.5397821255028248,8,1.021665,11.5,0.047881267,yolov5s,0.6342034190893173,8,3.444266,34.1,0.0971638029999999,yolov5m,0.7597965257508414,7,5.778611,18.4,0.169465596,yolov5l,0.5375693234904059,29,10.983309,54.7,0.264938329
57,4012,2.6672021810769344,100,257.388,yolov5n,0.7125002443790436,2,1.023679,12.6,0.045979327,yolov5s,0.795153796672821,2,2.792717,19.9,0.089624915,yolov5m,0.7984044849872589,2,6.126144,37.9,0.156776084,yolov5l,0.6306479884230572,23,12.299651,53.9,0.3723084479999999
58,4273,2.493659258974501,100,364.292,yolov5n,0.656884215772152,4,1.030026,9.0,0.036783103,yolov5s,0.8572826981544495,3,3.044976,54.9,0.097696001,yolov5m,0.8741394678751627,3,5.755051,45.6,0.143735321,yolov5l,0.6018758788704872,4,11.053438,53.5,0.273488384
59,741,2.583314439713047,100,202.481,yolov5n,0.9130107760429382,1,1.032163,12.6,0.036053408,yolov5s,0.9360063076019288,1,4.295521,76.2,0.1227431279999999,yolov5m,0.9492040872573853,1,5.780564,43.6,0.142773671,yolov5l,0.6183766822020212,3,12.000519,62.1,0.271895792
60,4554,2.4007811718487715,100,257.752,yolov5n,0.8443050980567932,1,1.034544,6.4,0.0363488609999999,yolov5s,0.9181829690933228,1,2.880974,20.9,0.06857756,yolov5m,0.9276877045631408,1,6.306991,59.6,0.143191864,yolov5l,0.6308418288826942,4,17.994095,72.1,0.476558701
61,8796,9.213700715475923,100,137.403,yolov5n,0.4544881071363176,7,1.037289,63.3,0.036327156,yolov5s,0.5052205522855123,9,2.310114,66.2,0.06159073,yolov5m,0.4705859497189522,8,4.715809,67.3,0.1044636999999999,yolov5l,0.4423001354390924,11,7.936259,61.2,0.166037984
62,3441,2.270458126917562,100,223.91,yolov5n,0.5939913619967068,17,1.040769,29.1,0.04825972,yolov5s,0.6408214537720931,19,2.920159,59.2,0.096294695,yolov5m,0.6057547071705693,23,5.814377,35.1,0.166835716,yolov5l,0.5880557072573694,29,12.187896,56.7,0.2700826979999999
63,2119,2.022756820047814,100,273.867,yolov5n,0.5476308638850848,12,1.041806,21.3,0.048807707,yolov5s,0.5525580909517076,18,3.126396,60.4,0.098163202,yolov5m,0.5584796036665256,26,5.61522,47.8,0.136068763,yolov5l,0.5198734402656555,32,11.190462,49.1,0.247601195
64,6469,6.3222694642657125,100,288.231,yolov5n,0.5966795012354851,12,1.042478,13.8,0.041128995,yolov5s,0.6237702195843061,12,2.653192,57.8,0.078257425,yolov5m,0.6465417011217638,11,6.599531,66.5,0.186161321,yolov5l,0.5901869790894645,14,12.084015,68.0,0.250961974
65,3929,2.390024071044256,100,328.115,yolov5n,0.7240923047065735,1,1.043576,22.2,0.03584893,yolov5s,0.8467413783073425,1,3.485343,30.4,0.0971322,yolov5m,0.8663231134414673,1,6.284469,19.5,0.15662087,yolov5l,0.6350925415754318,2,15.951619,63.8,0.450753994
66,4249,2.2382280550719287,100,136.14,yolov5n,0.656217098236084,1,1.044736,14.3,0.044367653,yolov5s,0.7025277018547058,1,2.701409,61.6,0.0878894269999999,yolov5m,0.782066822052002,1,6.017685,62.0,0.139831217,yolov5l,0.5956087149679661,8,11.409578,54.6,0.252917281
67,2428,2.3080497329653284,100,242.469,yolov5n,0.492187510728836,25,1.045468,21.6,0.046742845,yolov5s,0.5503013070785638,33,3.561575,69.6,0.0974822789999999,yolov5m,0.5432904904538934,33,5.259081,48.8,0.125498551,yolov5l,0.4811221867799758,30,10.754672,51.4,0.237355514
68,4235,2.368582691382036,100,162.376,yolov5n,0.5302127255843236,13,1.047849,11.3,0.046113507,yolov5s,0.5803264940486235,17,3.424185,73.1,0.094985675,yolov5m,0.5930538663738653,19,6.957318,62.8,0.213385184,yolov5l,0.3319407284259796,5,11.629792,53.3,0.295925787
69,1681,2.4762795422106554,100,332.077,yolov5n,0.5897029936313629,4,1.049558,12.2,0.05012615,yolov5s,0.8112851083278656,4,3.341544,56.2,0.10720197,yolov5m,0.6151296922138759,7,7.904704,66.1,0.239397007,yolov5l,0.5794162936508656,8,11.804719,51.9,0.286569803
70,3887,2.2019981619912827,100,155.741,yolov5n,0.6761216989585331,7,1.052365,11.0,0.045763943,yolov5s,0.7356441617012024,7,2.658257,24.2,0.064294572,yolov5m,0.6937232315540314,8,6.719527,70.2,0.170053798,yolov5l,0.3403074890375137,4,12.881192,53.1,0.366556195
71,3700,2.4046912275438084,100,299.604,yolov5n,0.8013076782226562,2,1.054563,13.2,0.047691557,yolov5s,0.8773255348205566,2,3.424551,68.9,0.095921589,yolov5m,0.914431244134903,2,5.37694,23.9,0.149318499,yolov5l,0.6955225666364034,3,11.23514,55.5,0.262877992
72,3984,2.4964275737712973,100,151.572,yolov5n,0.6031063092606408,14,1.056699,10.7,0.0379015049999999,yolov5s,0.6578806884148541,17,3.521109,37.6,0.103103242,yolov5m,0.7388871332009633,15,6.073226,51.2,0.157462608,yolov5l,0.5917028254932828,9,11.299959,59.9,0.249920873
73,2960,1.9232466570563789,100,162.241,yolov5n,0.5796120464801788,2,1.05676,19.3,0.036484613,yolov5s,0.6849521696567535,2,3.252616,66.3,0.100670379,yolov5m,0.8226451873779297,2,6.780623,49.5,0.165689348,yolov5l,0.4532195429007212,3,13.796534,69.1,0.307707317
74,3048,2.074183166647153,100,265.937,yolov5n,0.8435096144676208,1,1.061582,20.3,0.036615902,yolov5s,0.8816105127334595,1,2.512383,19.3,0.06378514,yolov5m,0.9205856323242188,1,5.364976,22.9,0.130578481,yolov5l,0.6600744724273682,2,12.045501,61.7,0.277201856
75,201,3.282410296317831,100,217.137,yolov5n,0.5556302219629288,2,1.061704,32.7,0.049491093,yolov5s,0.6325230151414871,2,4.277699,30.7,0.128010771,yolov5m,0.5835676391919454,3,7.465801,72.4,0.183757607,yolov5l,0.5379349067807198,4,12.608428,55.6,0.356429203
76,4569,2.234922368448641,100,280.737,yolov5n,0.6331369131803513,2,1.062375,14.7,0.03740151,yolov5s,0.7972294092178345,2,2.651177,32.1,0.087869612,yolov5m,0.7433719833691915,3,7.556072,64.9,0.214563332,yolov5l,0.5604628272678541,23,12.386626,62.3,0.353465159
77,4713,4.664057050057834,100,247.162,yolov5n,0.7756007015705109,6,1.062802,51.6,0.037651775,yolov5s,0.8318261206150055,6,2.373834,22.1,0.06111076,yolov5m,0.9007426857948304,5,6.857649,61.4,0.194171245,yolov5l,0.6163116574287415,5,15.467307,61.2,0.466522103
78,3580,2.362145375966052,100,333.247,yolov5n,0.8438302576541901,2,1.064145,22.5,0.048763127,yolov5s,0.9094798564910888,2,3.816702,27.3,0.106188217,yolov5m,0.9174531996250151,2,6.855573,24.6,0.172129632,yolov5l,0.7428772548834482,3,11.550813,22.2,0.2577852399999999
79,4038,2.4308399148037463,100,246.661,yolov5n,0.5608540011776818,9,1.067014,11.6,0.0495761319999999,yolov5s,0.6492227830670096,11,2.729791,56.6,0.067852493,yolov5m,0.6649905901688796,13,7.970317,67.0,0.2234323839999999,yolov5l,0.4976988732814789,3,12.026337,54.0,0.284725446
80,2561,2.0354555754932884,100,333.277,yolov5n,0.6468067765235901,1,1.068723,12.6,0.048684713,yolov5s,0.7725537717342377,2,2.839958,28.1,0.094590179,yolov5m,0.7382417023181915,2,5.783128,49.3,0.138461734,yolov5l,0.5296165943145752,3,11.539765,51.3,0.25473744
81,3978,2.657158036750632,100,151.639,yolov5n,0.6397668719291687,1,1.068845,56.8,0.036312554,yolov5s,0.7681753635406494,1,2.669305,38.2,0.074868486,yolov5m,0.8553391098976135,1,4.318837,17.2,0.158503334,yolov5l,0.6016091730283655,23,11.060335,51.9,0.287551925
82,4105,2.4172692845102874,100,308.137,yolov5n,0.658567875623703,2,1.069333,11.2,0.0443084159999999,yolov5s,0.8725709319114685,2,2.82946,30.6,0.0699308,yolov5m,0.891826868057251,2,5.658494,16.1,0.135837718,yolov5l,0.5787273267140756,26,16.268146,66.3,0.466159791
83,4018,2.5158188221431548,100,245.698,yolov5n,0.5375360399484634,2,1.070371,33.8,0.042422071,yolov5s,0.600999504327774,2,2.662774,61.6,0.077767852,yolov5m,0.7183536291122437,2,5.779038,59.3,0.1680697239999999,yolov5l,0.5349090844392776,2,14.844079,52.3,0.330410165
84,3980,2.752352387168206,100,143.574,yolov5n,0.7331615686416626,1,1.070676,13.9,0.037408188,yolov5s,0.8252339363098145,1,3.043022,30.5,0.095053892,yolov5m,0.8472875356674194,1,7.061139,69.2,0.173660397,yolov5l,0.4589512475899288,7,11.729523,52.3,0.309820807
85,2617,2.263291814989995,100,224.609,yolov5n,0.6647717787159814,9,1.074704,22.2,0.0475611279999999,yolov5s,0.7046744798620542,12,2.728387,58.7,0.089216239,yolov5m,0.6839227859790509,13,5.105333,19.6,0.120434572,yolov5l,0.6605484317988157,16,10.329747,14.8,0.228746535
86,4020,2.5813222784866805,100,214.607,yolov5n,0.7081578373908997,3,1.076169,56.5,0.045293173,yolov5s,0.7340019345283508,4,2.93676,74.4,0.082294192,yolov5m,0.7524572461843491,4,6.767743,69.3,0.1991782259999999,yolov5l,0.6889713933834662,13,12.11502,56.9,0.2845794749999999
87,1702,2.2512973525838254,100,438.711,yolov5n,0.74079430103302,1,1.077023,12.9,0.037987606,yolov5s,0.8237019777297974,1,4.557118,79.7,0.123053724,yolov5m,0.9179646968841552,1,6.364608,51.6,0.170271532,yolov5l,0.6700956225395203,2,12.582731,55.6,0.312527506
88,345,2.834624475450891,100,170.826,yolov5n,0.7642608284950256,1,1.078916,50.0,0.043325969,yolov5s,0.9140717387199402,1,3.399527,71.4,0.103113533,yolov5m,0.9408257603645324,1,6.471846,63.4,0.203163434,yolov5l,0.6854098737239838,2,11.811127,59.4,0.290070249
89,2794,2.0234888471955363,100,168.776,yolov5n,0.5783283710479736,1,1.079648,13.6,0.04715808,yolov5s,0.6390873491764069,2,2.676689,20.2,0.0871207069999999,yolov5m,0.8109544515609741,1,5.404222,15.6,0.1341069439999999,yolov5l,0.5363393127918243,3,10.364659,50.3,0.230313352
90,4242,2.4869418269105235,100,180.838,yolov5n,0.835369884967804,1,1.082028,13.2,0.041187958,yolov5s,0.9323187470436096,1,3.544852,41.1,0.099442145,yolov5m,0.9468365907669068,1,5.500962,25.3,0.131346154,yolov5l,0.8271090686321259,2,10.955721,51.3,0.262378037
91,752,2.8081695979256143,100,398.329,yolov5n,0.8501055240631104,2,1.083188,13.3,0.038665206,yolov5s,0.88949915766716,2,3.173759,57.6,0.1038270549999999,yolov5m,0.9183224737644196,2,8.277567,63.5,0.246837226,yolov5l,0.8140895664691925,2,11.865021,53.3,0.269928876
